enrollment_date,mode,YearOfBirth,Dose,n_points,b_original,C,ka,kb,tau,rms_error,note,error,C_init,ka_init,delta_k_init,tau_init,s_min,s_max,s_mean,logh_min,logh_max,logh_mean,h_first1,h_first2,h_last2,h_last1,t_first1,t_first2,t_last2,t_last1,iso_week_first,iso_week_last
2022_47,linear,1950,3,74,-0.0007747083538918379,-8.22347746287901,,,,0.1298994365866338,linear_fit_t_mean=36.500000,,,,,,0.0,73.0,36.5,-8.510009552663373,-7.9560597421915,-8.250605793035517,0.0002819155567767671,0.0002837470746673455,0.0002319920633427793,0.00022847514361236986,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_success,1950,3,74,-0.0007747083538918379,-8.02831116247952,-0.029797215619533003,0.0034623333266741857,12.766051752203532,0.11244483569777543,,,-8.155386380531931,0.0064756771582927435,0.001,24.333333333333332,0.0,73.0,36.5,-8.510009552663373,-7.9560597421915,-8.250605793035517,0.0002819155567767671,0.0002837470746673455,0.0002319920633427793,0.00022847514361236986,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_lm,1950,3,74,-0.0007747083538918379,-8.028309572259394,-0.02979487080177619,0.003463188124115623,12.768281264986111,0.11244483582223709,,,-8.155386380531931,0.0064756771582927435,0.001,24.333333333333332,0.0,73.0,36.5,-8.510009552663373,-7.9560597421915,-8.250605793035517,0.0002819155567767671,0.0002837470746673455,0.0002319920633427793,0.00022847514361236986,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope8,1950,3,74,-0.0007747083538918379,-8.071498933241948,-0.01642078717829079,0.005600619059837282,24.33335905811828,0.11566610506652522,,,-8.155386380531931,0.0064756771582927435,0.001,24.333333333333332,0.0,73.0,36.5,-8.510009552663373,-7.9560597421915,-8.250605793035517,0.0002819155567767671,0.0002837470746673455,0.0002319920633427793,0.00022847514361236986,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,linear,1950,4,74,0.0030325983935454628,-8.280687138339605,,,,0.16512046411745107,linear_fit_t_mean=36.500000,,,,,,0.0,73.0,36.5,-8.754574215438126,-7.920402464073864,-8.289738273233574,0.00015773814412982885,0.0002285005477634497,0.00023270245218260724,0.00027710349438558575,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_success,1950,4,74,0.0030325983935454628,-8.427321039963223,0.0037693908691319848,0.003769390869136747,0.0010000000000613398,0.1641193569154926,,,-8.540798271885727,0.3706022650190898,0.001,24.333333333333332,0.0,73.0,36.5,-8.754574215438126,-7.920402464073864,-8.289738273233574,0.00015773814412982885,0.0002285005477634497,0.00023270245218260724,0.00027710349438558575,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_lm,1950,4,74,0.0030325983935454628,-8.434639230672559,0.00437925716181185,-2.3280924098454494,139573.72863177635,0.16402443610082307,,,-8.540798271885727,0.3706022650190898,0.001,24.333333333333332,0.0,73.0,36.5,-8.754574215438126,-7.920402464073864,-8.289738273233574,0.00015773814412982885,0.0002285005477634497,0.00023270245218260724,0.00027710349438558575,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope8,1950,4,59,0.0030325983935454628,-7.547130809338712,-0.0652092613577378,0.012649409671817893,19.142977112281407,0.18457469198599685,,,-8.426717925185924,-0.2621458932188741,0.27250211725080487,19.333333333333332,0.0,73.0,36.5,-8.754574215438126,-7.920402464073864,-8.289738273233574,0.00015773814412982885,0.0002285005477634497,0.00023270245218260724,0.00027710349438558575,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,linear,1960,0,74,-0.002629203752196021,-8.733293721214825,,,,0.181390578281967,linear_fit_t_mean=36.500000,,,,,,0.0,73.0,36.5,-9.285273895408043,-8.169213914331277,-8.723569541493552,0.0001911848495654187,0.00019887178572092237,0.00013542795253625409,0.00018963508847773177,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_success,1960,0,74,-0.002629203752196021,-8.491069102424587,-0.019112330619548236,0.0019382194214641497,19.616861694386966,0.17528151834495098,,,-8.576798882980839,0.039419565415764184,0.11489363304757871,24.333333333333332,0.0,73.0,36.5,-9.285273895408043,-8.169213914331277,-8.723569541493552,0.0001911848495654187,0.00019887178572092237,0.00013542795253625409,0.00018963508847773177,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_lm,1960,0,74,-0.002629203752196021,-8.491054758188037,-0.019116334646199072,0.001936605060863024,19.609342750681463,0.17528151838631026,,,-8.576798882980839,0.039419565415764184,0.11489363304757871,24.333333333333332,0.0,73.0,36.5,-9.285273895408043,-8.169213914331277,-8.723569541493552,0.0001911848495654187,0.00019887178572092237,0.00013542795253625409,0.00018963508847773177,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope8,1960,0,74,-0.002629203752196021,-8.562269806414868,-0.014291117057638662,0.004638088533245337,24.332343430959188,0.18136259496568025,,,-8.576798882980839,0.039419565415764184,0.11489363304757871,24.333333333333332,0.0,73.0,36.5,-9.285273895408043,-8.169213914331277,-8.723569541493552,0.0001911848495654187,0.00019887178572092237,0.00013542795253625409,0.00018963508847773177,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,linear,1960,1,61,0.0002575101201352951,-7.995139134890711,,,,0.5076695840947747,linear_fit_t_mean=36.500000,,,,,,0.0,73.0,35.14754098360656,-8.69651023686142,-7.294886641981474,-8.169048847124804,0.00050091836078316,0.0006683375353202418,0.00034013605770098976,0.0005104645338000839,0.0,1.0,70.0,73.0,2022-47,2024-16
2022_47,slope7_success,1960,1,61,0.0002575101201352951,-7.435727232846752,-0.5006786688014591,0.0007235261434705986,1.559858786839755,0.46374295257360815,,,-7.637771615284518,0.28835020303667785,0.26138115720065985,20.0,0.0,60.0,30.0,-8.69651023686142,-7.294886641981474,-8.169048847124804,0.00050091836078316,0.0006683375353202418,0.00034013605770098976,0.0005104645338000839,0.0,1.0,59.0,60.0,2022-47,2024-16
2022_47,slope7_lm,1960,1,61,0.0002575101201352951,-7.435569752262397,-0.5012425222723883,0.0007222055168554231,1.5583165684731453,0.46374295171386465,,,-7.637771615284518,0.28835020303667785,0.26138115720065985,20.0,0.0,60.0,30.0,-8.69651023686142,-7.294886641981474,-8.169048847124804,0.00050091836078316,0.0006683375353202418,0.00034013605770098976,0.0005104645338000839,0.0,1.0,59.0,60.0,2022-47,2024-16
2022_47,slope8,1960,1,61,0.0002575101201352951,-8.003614098563121,0.00021627129662224034,0.0002657598267695244,24.33359400362352,0.5077833557009624,,,-7.637771615284518,0.28835020303667785,0.001,24.333333333333332,0.0,73.0,35.14754098360656,-8.69651023686142,-7.294886641981474,-8.169048847124804,0.00050091836078316,0.0006683375353202418,0.00034013605770098976,0.0005104645338000839,0.0,1.0,70.0,73.0,2022-47,2024-16
2022_47,linear,1960,2,74,0.0001196869644069148,-9.012248628006487,,,,0.19737352647599596,linear_fit_t_mean=36.500000,,,,,,0.0,73.0,36.5,-9.581567157314206,-8.63339517725372,-9.019135003588909,0.00011327823168607527,0.00010519799486148612,0.00011020543119842528,0.00015104506886974263,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_success,1960,2,74,0.0001196869644069148,-9.060467351799089,0.0011338601877960055,0.0011340229007275446,0.010425844337504651,0.19604861110187255,,,-8.959575011201544,-0.07400277983770802,0.3118452452893752,24.333333333333332,0.0,73.0,36.5,-9.581567157314206,-8.63339517725372,-9.019135003588909,0.00011327823168607527,0.00010519799486148612,0.00011020543119842528,0.00015104506886974263,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_lm,1960,2,74,0.0001196869644069148,-8.91551030531008,-0.018583228822946142,0.004673106033355329,14.850686632416387,0.1908091980465094,,,-8.959575011201544,-0.07400277983770802,0.3118452452893752,24.333333333333332,0.0,73.0,36.5,-9.581567157314206,-8.63339517725372,-9.019135003588909,0.00011327823168607527,0.00010519799486148612,0.00011020543119842528,0.00015104506886974263,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope8,1960,2,74,0.0001196869644069148,-8.768890149306218,-0.023941273858788286,0.009966393503507674,24.300373443230267,0.2015173721608494,,,-8.959575011201544,-0.07400277983770802,0.3118452452893752,24.333333333333332,0.0,73.0,36.5,-9.581567157314206,-8.63339517725372,-9.019135003588909,0.00011327823168607527,0.00010519799486148612,0.00011020543119842528,0.00015104506886974263,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,linear,1960,3,74,0.0014802379112041572,-9.259055725879492,,,,0.1381498384391209,linear_fit_t_mean=36.500000,,,,,,0.0,73.0,36.5,-9.689895462338518,-8.914191788832884,-9.28860627612919,8.068697235954358e-05,9.09957163965296e-05,6.394756992767113e-05,0.0001106242492939102,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_success,1960,3,74,0.0014802379112041572,-9.249205268443077,-0.010908722368426941,0.0040239167110495445,16.013893134185818,0.13157581733489482,,,-9.320490818810889,0.12023530356621547,0.001,24.333333333333332,0.0,73.0,36.5,-9.689895462338518,-8.914191788832884,-9.28860627612919,8.068697235954358e-05,9.09957163965296e-05,6.394756992767113e-05,0.0001106242492939102,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_lm,1960,3,74,0.0014802379112041572,-9.290299495502106,-0.002939440618199762,2.647863823673756,21732.584938608597,0.13264667775435324,,,-9.320490818810889,0.12023530356621547,0.001,24.333333333333332,0.0,73.0,36.5,-9.689895462338518,-8.914191788832884,-9.28860627612919,8.068697235954358e-05,9.09957163965296e-05,6.394756992767113e-05,0.0001106242492939102,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope8,1960,3,74,0.0014802379112041572,-9.210262395680875,-0.011520856318807735,0.006774369306240343,24.333571102249415,0.13422834549491455,,,-9.320490818810889,0.12023530356621547,0.001,24.333333333333332,0.0,73.0,36.5,-9.689895462338518,-8.914191788832884,-9.28860627612919,8.068697235954358e-05,9.09957163965296e-05,6.394756992767113e-05,0.0001106242492939102,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,linear,1960,4,74,0.0037267664603614545,-9.021407260297345,,,,0.3899050743195779,linear_fit_t_mean=36.500000,,,,,,0.0,73.0,36.5,-10.101983156789993,-8.421590464789887,-9.059694699760337,8.198065261196546e-05,6.832187805843821e-05,0.00013787778534978288,8.273351539426308e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_success,1960,4,74,0.0037267664603614545,-9.164689952151694,0.0028765854557576596,0.002876585457274504,4263.943276523805,0.3875954775427512,,,-9.469728258382652,-0.18225323742019198,0.001,24.333333333333332,0.0,73.0,36.5,-10.101983156789993,-8.421590464789887,-9.059694699760337,8.198065261196546e-05,6.832187805843821e-05,0.00013787778534978288,8.273351539426308e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_lm_invalid_params,1960,4,74,0.0037267664603614545,-9.207452342994047,0.006439730709179725,6.340731775722403,-64908.77604204607,,invalid parameters from LM slope7 fit,,,,,,0.0,73.0,36.5,-10.101983156789993,-8.421590464789887,-9.059694699760337,8.198065261196546e-05,6.832187805843821e-05,0.00013787778534978288,8.273351539426308e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope8_invalid_params,1960,4,59,0.0037267664603614545,,,,,,invalid parameters from slope8 fit,,,,,,0.0,73.0,36.5,-10.101983156789993,-8.421590464789887,-9.059694699760337,8.198065261196546e-05,6.832187805843821e-05,0.00013787778534978288,8.273351539426308e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,linear,1970,0,74,-0.003352286765782686,-9.735761707586391,,,,0.19882984601975245,linear_fit_t_mean=36.500000,,,,,,0.0,73.0,36.5,-10.218227730166928,-9.291755416208643,-9.763094861525797,5.8204253292230743e-05,7.276061034815896e-05,4.6273407654954886e-05,6.0889770050297486e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_success,1970,0,74,-0.003352286765782686,-9.591378392622097,-0.012343992953986483,0.004305643632583013,33.35063252360213,0.19105375173854608,,,-9.677103032746894,0.22321630943721496,0.001,24.333333333333332,0.0,73.0,36.5,-10.218227730166928,-9.291755416208643,-9.763094861525797,5.8204253292230743e-05,7.276061034815896e-05,4.6273407654954886e-05,6.0889770050297486e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_lm,1970,0,74,-0.003352286765782686,-9.59136984200601,-0.012345950088197173,0.004302846486839328,33.3352944683798,0.19105375164673363,,,-9.677103032746894,0.22321630943721496,0.001,24.333333333333332,0.0,73.0,36.5,-10.218227730166928,-9.291755416208643,-9.763094861525797,5.8204253292230743e-05,7.276061034815896e-05,4.6273407654954886e-05,6.0889770050297486e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope8,1970,0,74,-0.003352286765782686,-9.515075062643334,-0.017324574017894234,0.002602101880923715,24.38840425937299,0.1928280567073426,,,-9.677103032746894,0.22321630943721496,0.001,24.333333333333332,0.0,73.0,36.5,-10.218227730166928,-9.291755416208643,-9.763094861525797,5.8204253292230743e-05,7.276061034815896e-05,4.6273407654954886e-05,6.0889770050297486e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,linear,1970,1,47,-0.011078417809272068,-8.900890290494921,,,,0.48053790833523224,linear_fit_t_mean=36.500000,,,,,,1.0,73.0,33.723404255319146,-9.231416696778265,-7.839919347095679,-8.830717584707623,0.00019580967362356426,9.791442287279299e-05,0.0001972386594165268,9.862905619995785e-05,1.0,2.0,72.0,73.0,2022-48,2024-16
2022_47,slope7_success,1970,1,47,-0.011078417809272068,-8.634602344421745,-0.020305736142151937,3.9008737388790924,5148.261616434693,0.42413425702591323,,,-8.634098245175336,-0.6930492733254706,0.14389104745291958,15.333333333333334,0.0,46.0,23.0,-9.231416696778265,-7.839919347095679,-8.830717584707623,0.00019580967362356426,9.791442287279299e-05,0.0001972386594165268,9.862905619995785e-05,0.0,1.0,45.0,46.0,2022-48,2024-16
2022_47,slope7_lm,1970,1,47,-0.011078417809272068,-8.634635869779274,-0.02028946164174598,14.993838015986173,19770.388935728122,0.42413048537320314,,,-8.634098245175336,-0.6930492733254706,0.14389104745291958,15.333333333333334,0.0,46.0,23.0,-9.231416696778265,-7.839919347095679,-8.830717584707623,0.00019580967362356426,9.791442287279299e-05,0.0001972386594165268,9.862905619995785e-05,0.0,1.0,45.0,46.0,2022-48,2024-16
2022_47,slope8_invalid_params,1970,1,47,-0.011078417809272068,,,,,,invalid parameters from slope8 fit,,,,,,1.0,73.0,33.723404255319146,-9.231416696778265,-7.839919347095679,-8.830717584707623,0.00019580967362356426,9.791442287279299e-05,0.0001972386594165268,9.862905619995785e-05,1.0,2.0,72.0,73.0,2022-48,2024-16
2022_47,linear,1970,2,74,4.0100473165962024e-05,-10.130993249258033,,,,0.23304912906926697,linear_fit_t_mean=36.500000,,,,,,0.0,73.0,36.5,-10.661473990210995,-9.667303321118784,-10.133507475015637,3.74266379461491e-05,5.3803686735098685e-05,3.2844883004764074e-05,3.753841822925926e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_success,1970,2,74,4.0100473165962024e-05,-9.987626802527785,-0.015158841844175262,0.008683736373236045,32.241116335297825,0.22660037935140417,,,-9.99772671699384,0.36295929605007454,0.001,24.333333333333332,0.0,73.0,36.5,-10.661473990210995,-9.667303321118784,-10.133507475015637,3.74266379461491e-05,5.3803686735098685e-05,3.2844883004764074e-05,3.753841822925926e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_lm,1970,2,74,4.0100473165962024e-05,-9.987578159581645,-0.01517009537714695,0.008668916613265763,32.1844991243712,0.22660037899265506,,,-9.99772671699384,0.36295929605007454,0.001,24.333333333333332,0.0,73.0,36.5,-10.661473990210995,-9.667303321118784,-10.133507475015637,3.74266379461491e-05,5.3803686735098685e-05,3.2844883004764074e-05,3.753841822925926e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope8,1970,2,74,4.0100473165962024e-05,-9.941127272403552,-0.02268815733511254,0.00953182098643809,24.333402135482217,0.227887116560728,,,-9.99772671699384,0.36295929605007454,0.001,24.333333333333332,0.0,73.0,36.5,-10.661473990210995,-9.667303321118784,-10.133507475015637,3.74266379461491e-05,5.3803686735098685e-05,3.2844883004764074e-05,3.753841822925926e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,linear,1970,3,74,0.0018473480551124937,-10.325183923689805,,,,0.22897929937644015,linear_fit_t_mean=36.500000,,,,,,0.0,73.0,36.5,-11.360048140736442,-9.974001349979934,-10.345911852567196,3.051345425618325e-05,2.9061277158013837e-05,1.1651820305763875e-05,2.9130399321531344e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_success,1970,3,74,0.0018473480551124937,-10.393178589919989,0.0012949516358389485,0.0012949726497279905,0.16517100529856155,0.22773374331941829,,,-10.504223684692903,-0.04876110332170311,0.001,24.333333333333332,0.0,73.0,36.5,-11.360048140736442,-9.974001349979934,-10.345911852567196,3.051345425618325e-05,2.9061277158013837e-05,1.1651820305763875e-05,2.9130399321531344e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_lm_invalid_params,1970,3,74,0.0018473480551124937,-10.43712275386716,0.0031995381163598914,0.003199538120897974,-2.991523668901738,,invalid parameters from LM slope7 fit,,,,,,0.0,73.0,36.5,-11.360048140736442,-9.974001349979934,-10.345911852567196,3.051345425618325e-05,2.9061277158013837e-05,1.1651820305763875e-05,2.9130399321531344e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope8,1970,3,74,0.0018473480551124937,-10.392613065494658,0.001847364686273594,0.001847364686273594,24.389279973341843,0.22897928774091209,,,-10.504223684692903,-0.04876110332170311,0.001,24.333333333333332,0.0,73.0,36.5,-11.360048140736442,-9.974001349979934,-10.345911852567196,3.051345425618325e-05,2.9061277158013837e-05,1.1651820305763875e-05,2.9130399321531344e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,linear,1970,4,65,5.661533684048714e-05,-9.649771719958617,,,,0.5646422155931624,linear_fit_t_mean=36.500000,,,,,,0.0,73.0,36.707692307692305,-10.750213820985422,-8.800867240580576,-9.858494568060253,6.43210909078397e-05,2.1440823328450953e-05,2.1521575380182887e-05,2.1522038568313916e-05,0.0,2.0,71.0,73.0,2022-47,2024-16
2022_47,slope7_success,1970,4,65,5.661533684048714e-05,-9.651865862420387,-2.879057730710146,0.0019148058721700778,0.09444328556934528,0.5228904629121869,,,-10.384009724508958,-1.098590848378767,0.40546518910490836,21.333333333333332,0.0,64.0,32.0,-10.750213820985422,-8.800867240580576,-9.858494568060253,6.43210909078397e-05,2.1440823328450953e-05,2.1521575380182887e-05,2.1522038568313916e-05,0.0,1.0,63.0,64.0,2022-47,2024-16
2022_47,slope7_lm,1970,4,65,5.661533684048714e-05,-10.110573695159342,0.020879228439193622,-5.789988367697319,9592.836848782703,0.515228343185893,,,-10.384009724508958,-1.098590848378767,0.40546518910490836,21.333333333333332,0.0,64.0,32.0,-10.750213820985422,-8.800867240580576,-9.858494568060253,6.43210909078397e-05,2.1440823328450953e-05,2.1521575380182887e-05,2.1522038568313916e-05,0.0,1.0,63.0,64.0,2022-47,2024-16
2022_47,slope8,1970,4,53,5.661533684048714e-05,-9.652056768470091,6.019979091051054e-05,6.020025325861588e-05,19.25214607661114,0.5784249651523552,,,-10.152310080854646,-1.0985908345819047,0.6365070617325885,19.333333333333332,0.0,73.0,36.707692307692305,-10.750213820985422,-8.800867240580576,-9.858494568060253,6.43210909078397e-05,2.1440823328450953e-05,2.1521575380182887e-05,2.1522038568313916e-05,0.0,2.0,71.0,73.0,2022-47,2024-16
2022_47,linear,1980,0,74,-0.00018595014032412707,-10.639233115019604,,,,0.3243499467654078,linear_fit_t_mean=36.500000,,,,,,0.0,73.0,36.5,-11.420452656012783,-9.812606150949247,-10.668542086749914,1.3139453398937453e-05,2.4089578192543735e-05,2.1938147587666198e-05,1.7550826095937583e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_success,1980,0,74,-0.00018595014032412707,-10.616865505623446,-0.0014157969036653472,-0.001415796888766581,0.001012073987325092,0.3219530765766689,,,-10.835776518812873,0.6061598928865339,0.001,24.333333333333332,0.0,73.0,36.5,-11.420452656012783,-9.812606150949247,-10.668542086749914,1.3139453398937453e-05,2.4089578192543735e-05,2.1938147587666198e-05,1.7550826095937583e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_lm,1980,0,74,-0.00018595014032412707,-10.638417721436117,0.0003804033624240676,-3.829410958290916,77801.02987039296,0.3217855311073805,,,-10.835776518812873,0.6061598928865339,0.001,24.333333333333332,0.0,73.0,36.5,-11.420452656012783,-9.812606150949247,-10.668542086749914,1.3139453398937453e-05,2.4089578192543735e-05,2.1938147587666198e-05,1.7550826095937583e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope8_invalid_params,1980,0,74,-0.00018595014032412707,,,,,,invalid parameters from slope8 fit,,,,,,0.0,73.0,36.5,-11.420452656012783,-9.812606150949247,-10.668542086749914,1.3139453398937453e-05,2.4089578192543735e-05,2.1938147587666198e-05,1.7550826095937583e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,linear,1980,1,41,4.5084913064826896e-05,-9.543383365301034,,,,0.3158111658524969,linear_fit_t_mean=36.500000,,,,,,1.0,73.0,35.0,-9.545311482044696,-8.445983575215992,-9.415221213241974,7.153587527193877e-05,0.00014309222318188445,7.17772035910098e-05,7.178235592779428e-05,1.0,4.0,71.0,73.0,2022-48,2024-16
2022_47,slope7_success,1980,1,41,4.5084913064826896e-05,-9.236647037379198,-0.01004808840756519,0.19020748489021047,2405.0005838510992,0.2706060580128265,,,-9.314143183883294,0.693290263825641,0.001,13.333333333333334,0.0,40.0,20.0,-9.545311482044696,-8.445983575215992,-9.415221213241974,7.153587527193877e-05,0.00014309222318188445,7.17772035910098e-05,7.178235592779428e-05,0.0,1.0,39.0,40.0,2022-48,2024-16
2022_47,slope7_lm_invalid_params,1980,1,41,4.5084913064826896e-05,-9.240052327193183,-0.00952223162557218,-3.6720038787219527,-64713.26908263168,,invalid parameters from LM slope7 fit,,,,,,0.0,40.0,20.0,-9.545311482044696,-8.445983575215992,-9.415221213241974,7.153587527193877e-05,0.00014309222318188445,7.17772035910098e-05,7.178235592779428e-05,0.0,1.0,39.0,40.0,2022-48,2024-16
2022_47,slope8,1980,1,41,4.5084913064826896e-05,-9.544962773359936,4.512655680454028e-05,4.512655680454028e-05,23.999942261537566,0.3157839717349151,,,-9.314143183883294,0.23109675460870105,0.001,24.0,1.0,73.0,35.0,-9.545311482044696,-8.445983575215992,-9.415221213241974,7.153587527193877e-05,0.00014309222318188445,7.17772035910098e-05,7.178235592779428e-05,1.0,4.0,71.0,73.0,2022-48,2024-16
2022_47,linear,1980,2,74,-0.002393072491463631,-11.09753403992847,,,,0.4522631435842385,linear_fit_t_mean=36.500000,,,,,,0.0,73.0,36.5,-12.958401053820552,-10.392716247824263,-11.163460032638323,1.1780450107592405e-05,1.6492902162059512e-05,9.434785582736601e-06,2.358752031584242e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_success,1980,2,74,-0.002393072491463631,-11.091607461363251,-0.06680303438136459,0.0026887496757412033,2.552640650866902,0.43620160029520605,,,-11.124737853722303,0.3364887293927722,0.001,24.333333333333332,0.0,73.0,36.5,-12.958401053820552,-10.392716247824263,-11.163460032638323,1.1780450107592405e-05,1.6492902162059512e-05,9.434785582736601e-06,2.358752031584242e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_lm_invalid_params,1980,2,74,-0.002393072491463631,-11.336101933899846,0.009173454381152586,0.017361912424235404,-62.333049586585986,,invalid parameters from LM slope7 fit,,,,,,0.0,73.0,36.5,-12.958401053820552,-10.392716247824263,-11.163460032638323,1.1780450107592405e-05,1.6492902162059512e-05,9.434785582736601e-06,2.358752031584242e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope8,1980,2,74,-0.002393072491463631,-11.00353381946045,-0.00878105814306409,0.0008816807728682704,24.333145113531142,0.44857301858514875,,,-11.124737853722303,0.3364887293927722,0.001,24.333333333333332,0.0,73.0,36.5,-12.958401053820552,-10.392716247824263,-11.163460032638323,1.1780450107592405e-05,1.6492902162059512e-05,9.434785582736601e-06,2.358752031584242e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,linear,1980,3,73,-0.002846503910530858,-11.238818530499577,,,,0.4728470324813743,linear_fit_t_mean=36.500000,,,,,,0.0,73.0,36.63013698630137,-12.944092804304741,-10.45870319777034,-11.272584496141057,1.6730161613729887e-05,1.195025824524361e-05,9.569492458078874e-06,1.913935122449701e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,slope7_success,1980,3,73,-0.002846503910530858,-11.022357052676211,-0.0808739491611545,0.003052060005766341,4.6152321028848595,0.4603909342002619,,,-11.026668181985478,-0.33646028644243764,0.6830482310439585,24.0,0.0,72.0,36.0,-12.944092804304741,-10.45870319777034,-11.272584496141057,1.6730161613729887e-05,1.195025824524361e-05,9.569492458078874e-06,1.913935122449701e-05,0.0,1.0,71.0,72.0,2022-47,2024-16
2022_47,slope7_lm,1980,3,73,-0.002846503910530858,-11.02253639930874,-0.0807213584992972,0.0030540470180893675,4.622650654775959,0.46039093406466847,,,-11.026668181985478,-0.33646028644243764,0.6830482310439585,24.0,0.0,72.0,36.0,-12.944092804304741,-10.45870319777034,-11.272584496141057,1.6730161613729887e-05,1.195025824524361e-05,9.569492458078874e-06,1.913935122449701e-05,0.0,1.0,71.0,72.0,2022-47,2024-16
2022_47,slope8,1980,3,73,-0.002846503910530858,-11.119365845189195,-0.003063431632859927,-0.003063431632859927,24.345229312645326,0.4742969356632447,,,-11.026668181985478,-0.33646028644243764,0.6830482310439585,24.333333333333332,0.0,73.0,36.63013698630137,-12.944092804304741,-10.45870319777034,-11.272584496141057,1.6730161613729887e-05,1.195025824524361e-05,9.569492458078874e-06,1.913935122449701e-05,0.0,1.0,72.0,73.0,2022-47,2024-16
2022_47,linear,1980,4,40,3.546265724364444e-05,-10.06654763084157,,,,0.579464231286279,linear_fit_t_mean=36.500000,,,,,,0.0,72.0,34.45,-10.06794210735191,-8.455998403321011,-9.75039583419763,4.241781548885461e-05,4.2419614836244466e-05,4.252785575189527e-05,4.252966444740344e-05,0.0,2.0,70.0,72.0,2022-47,2024-15
2022_47,slope7_success,1980,4,40,3.546265724364444e-05,-9.67690553541051,-0.003768732447259499,-0.0037687324428923967,546.4084877897187,0.4835549093525524,,,-9.60575914279978,4.241871502226523e-05,0.001,13.0,0.0,39.0,19.5,-10.06794210735191,-8.455998403321011,-9.75039583419763,4.241781548885461e-05,4.2419614836244466e-05,4.252785575189527e-05,4.252966444740344e-05,0.0,1.0,38.0,39.0,2022-47,2024-15
2022_47,slope7_lm,1980,4,40,3.546265724364444e-05,-9.987585332546095,0.07914308859642691,-0.01727624232986108,7.41757768440062,0.47322735483092915,,,-9.60575914279978,4.241871502226523e-05,0.001,13.0,0.0,39.0,19.5,-10.06794210735191,-8.455998403321011,-9.75039583419763,4.241781548885461e-05,4.2419614836244466e-05,4.252785575189527e-05,4.252966444740344e-05,0.0,1.0,38.0,39.0,2022-47,2024-15
2022_47,slope8,1980,4,29,3.546265724364444e-05,-8.09361229818118,-0.0888813535410028,-0.008939607325806065,18.194214377942245,0.45506091013110955,,,-9.469868534776234,-0.18309497312347506,0.18311198426622513,18.333333333333332,0.0,72.0,34.45,-10.06794210735191,-8.455998403321011,-9.75039583419763,4.241781548885461e-05,4.2419614836244466e-05,4.252785575189527e-05,4.252966444740344e-05,0.0,2.0,70.0,72.0,2022-47,2024-15
