enrollment_date,mode,YearOfBirth,Dose,n_points,b_original,C,ka,kb,tau,rms_error,note,error,C_init,ka_init,delta_k_init,tau_init,s_min,s_max,s_mean,logh_min,logh_max,logh_mean
2022_06,linear,1960,0,111,-0.0025184182895900747,-8.660427410327328,,,,0.17516675010495802,linear_fit_t_mean=57.000000,,,,,,0.0,110.0,55.0,-9.291655346189078,-8.162223452663993,-8.671953283193456
2022_06,slope7_success,1960,0,115,-0.0025184182895900747,-8.355233505256852,-0.06063674820519208,-0.0018474571817075763,3.806108278865704,0.17102998471168032,,,,,,,0.0,114.0,57.0,-9.291655346189078,-8.162223452663993,-8.675876057541693
2022_06,slope7_lm,1960,0,115,-0.0025184182895900747,-8.355270972944373,-0.06059826690173153,-0.0018473330340848665,3.8081239124366864,0.1710299847266556,,,,,,,0.0,114.0,57.0,-9.291655346189078,-8.162223452663993,-8.675876057541693
2022_06,linear,1960,1,98,-0.004227700637017383,-8.09569226438017,,,,0.5340512761371852,linear_fit_t_mean=57.000000,,,,,,0.0,110.0,54.93877551020408,-9.028098810782042,-7.229113833971422,-8.162827256187217
2022_06,slope7_success,1960,1,101,-0.004227700637017383,-7.727523085904852,-0.023679399498243846,0.0019171992735736061,28.50331695680345,0.5211655023494735,,,,,,,0.0,114.0,56.65346534653465,-9.028098810782042,-7.229113833971422,-8.165910649183743
2022_06,slope7_lm,1960,1,101,-0.004227700637017383,-7.813679093064071,-0.012258539083876174,5.0337773579714025,31654.559252479827,0.5220811734947338,,,,,,,0.0,114.0,56.65346534653465,-9.028098810782042,-7.229113833971422,-8.165910649183743
2022_06,linear,1960,2,111,0.00011561925446587783,-9.04930745713734,,,,0.18040498769114255,linear_fit_t_mean=57.000000,,,,,,0.0,110.0,55.0,-9.5588252012236,-8.649775573626457,-9.049117198743081
2022_06,linear,1960,3,111,0.004044930439951261,-9.334785097728455,,,,0.145136974128749,linear_fit_t_mean=57.000000,,,,,,0.0,110.0,55.0,-9.842718584130663,-9.023647607487392,-9.36012183273339
2022_06,linear,1970,0,111,-0.0021397041101471302,-9.720275877267547,,,,0.2013536311492475,linear_fit_t_mean=57.000000,,,,,,0.0,110.0,55.0,-10.29908508817921,-9.272787765188276,-9.73100442215446
2022_06,slope7_success,1970,0,115,-0.0021397041101471302,-9.50452599942632,-0.025865323375810195,-0.0011101537656233035,7.209712254122131,0.1962014768740028,,,,,,,0.0,114.0,57.0,-10.29908508817921,-9.272787765188276,-9.734299171954042
2022_06,slope7_lm,1970,0,115,-0.0021397041101471302,-9.599741259208836,-0.0037881431187201334,0.73443863371716,19709.33651790797,0.1970460105671172,,,,,,,0.0,114.0,57.0,-10.29908508817921,-9.272787765188276,-9.734299171954042
2022_06,linear,1970,1,83,-0.010250215844282387,-8.97002047503073,,,,0.5139268483711168,linear_fit_t_mean=57.000000,,,,,,0.0,108.0,53.6144578313253,-9.527702598087053,-7.917463480483171,-8.97594493712141
2022_06,slope7_success,1970,1,87,-0.010250215844282387,-8.206877833841617,-0.11643957390936677,-0.0017969004560743074,6.2770695507463845,0.4631618858446528,,,,,,,0.0,114.0,56.32183908045977,-9.527702598087053,-7.917463480483171,-8.980214983380694
2022_06,slope7_lm,1970,1,87,-0.010250215844282387,-8.618306120353882,-0.011491336373077856,2.2977590135601758,17386.341115216812,0.4717006899814384,,,,,,,0.0,114.0,56.32183908045977,-9.527702598087053,-7.917463480483171,-8.980214983380694
2022_06,linear,1970,2,111,0.0007818028045913696,-10.184678328927356,,,,0.21457476365427258,linear_fit_t_mean=57.000000,,,,,,0.0,110.0,55.0,-10.839982791693354,-9.743598494937483,-10.179256446133397
2022_06,linear,1970,3,111,0.0047560819094176416,-10.401739081649536,,,,0.2083174996752092,linear_fit_t_mean=57.000000,,,,,,0.0,110.0,55.0,-11.29882837077965,-9.878402817401795,-10.385962829202425
2022_06,linear,1980,0,111,-0.001104923313220671,-10.609628068003733,,,,0.31560586365061133,linear_fit_t_mean=57.000000,,,,,,0.0,110.0,55.0,-11.43124892330391,-9.82158094196324,-10.637337485340442
2022_06,slope7_success,1980,0,115,-0.001104923313220671,-10.578798853566058,-0.001146201043836803,-0.001146193166330752,0.001000000092448877,0.32028195658580344,,,,,,,0.0,114.0,57.0,-11.43124892330391,-9.82158094196324,-10.644131864044834
2022_06,slope7_lm,1980,0,115,-0.001104923313220671,-10.611512617046454,0.0005930945960145839,-0.26876651519836925,8793.12044374832,0.3199297380654247,,,,,,,0.0,114.0,57.0,-11.43124892330391,-9.82158094196324,-10.644131864044834
2022_06,linear,1980,1,59,3.936795260525081e-05,-9.850277367071598,,,,0.40383811036085854,linear_fit_t_mean=57.000000,,,,,,0.0,109.0,54.3728813559322,-9.852404762076937,-8.464530535128981,-9.660359801761755
2022_06,linear,1980,2,111,1.648691440968501e-05,-11.166742627553035,,,,0.3949325609226068,linear_fit_t_mean=57.000000,,,,,,0.0,110.0,55.0,-12.42011692374317,-10.472936468995467,-11.234915341538654
2022_06,linear,1980,3,111,1.564763878272326e-05,-11.189772850578704,,,,0.49302229582629925,linear_fit_t_mean=57.000000,,,,,,0.0,110.0,55.0,-12.799719881450446,-10.314042463279861,-11.24520644612133
2022_06,linear,1990,0,109,0.0021786869142607843,-11.402137504753158,,,,0.4349058636718836,linear_fit_t_mean=57.000000,,,,,,0.0,110.0,55.18348623853211,-12.90735911205629,-10.60512112156997,-11.386486730767613
2022_06,linear,1990,1,31,1.300290834034303e-05,-9.933535598783713,,,,0.1760915804876198,linear_fit_t_mean=57.000000,,,,,,0.0,110.0,55.03225806451613,-9.934307694679408,-9.240675570987168,-9.888787349385623
2022_06,linear,1990,2,107,8.408707681163483e-06,-11.906477874864315,,,,0.5836623675925566,linear_fit_t_mean=57.000000,,,,,,0.0,110.0,55.48598130841121,-13.005517152799971,-10.925601193125107,-11.932692154132715
2022_06,linear,1990,3,95,1.0520888179953298e-05,-11.535559632481641,,,,0.5437085588043629,linear_fit_t_mean=57.000000,,,,,,0.0,107.0,53.72631578947368,-12.229203062923933,-10.43673491966366,-11.547079537473156
2022_06,linear,2000,0,101,-0.004307859614926893,-12.043213226585433,,,,0.5587602333125026,linear_fit_t_mean=57.000000,,,,,,0.0,110.0,53.9009900990099,-12.978636183769003,-11.032672923140572,-12.10205022745982
2022_06,slope7_success,2000,0,104,-0.004307859614926893,-11.36495024138066,-0.7154843298272031,-0.0005242156047229329,0.9923776305224679,0.5388549848450602,,,,,,,0.0,114.0,55.59615384615385,-12.978636183769003,-11.032672923140572,-12.092861391051473
2022_06,slope7_lm,2000,0,104,-0.004307859614926893,-11.365019663614428,-0.7152293923951879,-0.0005241886304140353,0.9926372130511223,0.5388549850624801,,,,,,,0.0,114.0,55.59615384615385,-12.978636183769003,-11.032672923140572,-12.092861391051473
2022_06,linear,2000,1,11,5.227187384327524e-06,-9.93981370939828,,,,0.20897267161745792,linear_fit_t_mean=57.000000,,,,,,5.0,106.0,61.54545454545455,-9.940108735798871,-9.246672300449703,-9.87682800253148
2022_06,linear,2000,2,96,4.1722059649257194e-06,-12.386196358958811,,,,0.5490717208136813,linear_fit_t_mean=57.000000,,,,,,0.0,110.0,55.645833333333336,-13.079549817695437,-11.469765322426612,-12.380969524457393
2022_06,linear,2000,3,49,6.636337675534007e-06,-11.38305439206275,,,,0.3570340295442811,linear_fit_t_mean=57.000000,,,,,,1.0,106.0,53.0,-11.383397476579724,-10.689555697317543,-11.199169246831918
2022_06,linear,-2,0,115,-0.0038722800939453377,-8.630806892493693,,,,0.14417059494193904,linear_all_ages_t_mean=57.000000,,,,,,0.0,114.0,57.0,-8.976546556083,-8.003875158258706,-8.618519133702476
2022_06,slope7_success,-2,0,115,-0.0038722800939453377,-7.93062594904997,-0.09837502693520024,-0.0031277949533464883,5.653626354879914,0.12092959345938814,,,,,,,0.0,114.0,57.0,-8.976546556083,-8.003875158258706,-8.618519133702476
2022_06,slope7_lm,-2,0,115,-0.0038722800939453377,-7.930648162421558,-0.09836042538056493,-0.0031276901655292177,5.654345804000117,0.12092959301795832,,,,,,,0.0,114.0,57.0,-8.976546556083,-8.003875158258706,-8.618519133702476
2022_06,linear,-2,1,115,-0.0060038965497085555,-8.392108307835686,,,,0.27674785582852496,linear_all_ages_t_mean=57.000000,,,,,,0.0,114.0,57.0,-8.961889695012252,-7.410304613038352,-8.39015976428809
2022_06,slope7_success,-2,1,115,-0.0060038965497085555,-7.456091870114802,-0.16150411921571298,-0.0034246120867731933,4.905294106719013,0.2547393977518206,,,,,,,0.0,114.0,57.0,-8.961889695012252,-7.410304613038352,-8.39015976428809
