enrollment_date,mode,YearOfBirth,Dose,n_points,b_original,C,ka,kb,tau,rms_error,mad_error,medae,rmedae,fit_quality,note,error,C_init,ka_init,delta_k_init,tau_init,s_min,s_max,s_mean,logh_min,logh_max,logh_mean,h_first1,h_first2,h_last2,h_last1,t_first1,t_first2,t_last2,t_last1,iso_week_first,iso_week_last,optimizer_success,optimizer_fun,optimizer_nfev,optimizer_nit,optimizer_message,optimizer_status,optimizer_status_meaning,optimizer_warnflag,optimizer_grad_norm,failure_detail,param_C_valid,param_ka_valid,param_kb_valid,param_tau_valid
2021_30,linear,1980,0,141,-0.001324728498588378,-10.67881052425356,,,,0.2561868103478393,0.2040268949123111,0.1900980928423035,1.0470978865449474,poor,"linear_fit_t_mean=72.000000,skip_weeks=2",,,,,,2.0,142.0,72.0,-11.42439553294563,-10.03953452826759,-10.676239041292906,2.6448646842027205e-05,3.4228832193445636e-05,1.873173655741559e-05,1.717105335092411e-05,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,linear,1980,1,129,-0.0035423733167095958,-11.169392740552405,,,,0.5610234165863168,0.44434176733570363,0.33790354962518876,0.8360235239863866,poor,"linear_fit_t_mean=72.728682,skip_weeks=2",,,,,,2.0,142.0,72.72868217054264,-12.077778940805528,-10.130998694749785,-11.209681701863705,1.1367253217034415e-05,2.2735023304378818e-05,1.70845743382713e-05,2.847510137330674e-05,2.0,4.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,linear,1980,2,126,0.004760506614723424,-11.254344439668305,,,,0.438588168478994,0.3488291433726194,0.2817178543104566,0.8378132395082609,poor,"linear_fit_t_mean=79.500000,skip_weeks=17",,,,,,17.0,142.0,79.5,-12.467982960818246,-10.451720708103503,-11.30604906527083,9.617974069960108e-06,1.538899532974532e-05,7.707247895966349e-06,2.1195380949312456e-05,17.0,18.0,141.0,142.0,2021-47,2024-16,,,,,,,,,,,,,,
2021_30,linear,1990,0,141,1.10078801198695e-05,-11.516264003912395,,,,0.4233377705748345,0.3245240007767211,0.28766728501009453,1.0004800877307323,poor,"linear_fit_t_mean=72.000000,skip_weeks=2",,,,,,2.0,142.0,72.0,-13.30873837457276,-10.66859652625517,-11.520985463479361,9.959002108127267e-06,1.4938726324437933e-05,6.649289855882238e-06,4.986992261785124e-06,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,linear,1990,1,105,6.52819490987703e-06,-11.695914478857334,,,,0.5411323733091018,0.44730465040697914,0.6930728123668644,1.0009269830494558,poor,"linear_fit_t_mean=73.066667,skip_weeks=2",,,,,,3.0,142.0,73.06666666666666,-12.389381215043649,-10.779210424226827,-11.869122320946834,8.324592511140387e-06,1.2487044691215827e-05,4.165729377582362e-06,8.33152816899496e-06,3.0,4.0,141.0,142.0,2021-33,2024-16,,,,,,,,,,,,,,
2021_30,linear,1990,2,118,0.0036637091495444166,-11.45234097573228,,,,0.5564061901515971,0.45058138495759575,0.34475038417232806,0.8502998816646934,poor,"linear_fit_t_mean=78.406780,skip_weeks=17",,,,,,17.0,142.0,78.40677966101696,-12.352270355578279,-10.559477888644293,-11.570266878877783,8.639831350445218e-06,4.319934337060534e-06,1.730133739385628e-05,1.7301636735257764e-05,17.0,18.0,141.0,142.0,2021-47,2024-16,,,,,,,,,,,,,,
2021_30,linear,2000,0,139,3.959809382962143e-06,-12.140173012640705,,,,0.6128591184082335,0.45130296325060093,0.2876730317397236,1.0002238318362582,poor,"linear_fit_t_mean=71.575540,skip_weeks=2",,,,,,2.0,142.0,71.57553956834532,-13.526739893208257,-11.22397191785864,-12.353232545439205,5.339135193518871e-06,1.3347855800478666e-06,5.3427936399532105e-06,4.00711128688961e-06,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,linear,2000,1,83,4.164677249154007e-06,-12.254211786592418,,,,0.4754297427644338,0.2784317565377671,1.5541332295754273e-05,0.052605156683739905,excellent,"linear_fit_t_mean=78.746988,skip_weeks=2",,,,,,4.0,142.0,78.74698795180723,-12.254500839435341,-10.868077852036777,-11.975791514264834,9.527212099613572e-06,4.763628741825742e-06,9.532479541001127e-06,4.7662624877178956e-06,4.0,6.0,140.0,142.0,2021-34,2024-16,,,,,,,,,,,,,,
2021_30,linear,2000,2,50,8.495281797093265e-06,-11.030311485204283,,,,0.3924106651862638,0.19646032939277616,3.4636402298282576e-05,0.07634295932434512,excellent,"linear_fit_t_mean=78.740000,skip_weeks=17",,,,,,21.0,142.0,78.74,-11.030833060011421,-9.931216201908647,-10.833874860996431,1.61945942446953e-05,1.6194856513930145e-05,1.621113380705991e-05,1.6211396612101415e-05,21.0,22.0,141.0,142.0,2021-51,2024-16,,,,,,,,,,,,,,
2021_30,linear,-2,0,141,-0.003991753101882761,-8.679267429342,,,,0.1827366715604719,0.13300776621659371,0.10524498954776895,0.7666256880494534,poor,"linear_fit_t_mean=72.000000,skip_weeks=2",,,,,,2.0,142.0,72.0,-9.042996627099912,-7.8325235974994065,-8.640282783112404,0.00020762262299564306,0.00020706715483217924,0.00012767727131725382,0.00012861456045060038,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,linear,-2,1,141,-0.0015875646812211273,-9.559408781725756,,,,0.1494255490032993,0.1181982183062561,0.10519103489537507,1.0118263693327458,poor,"linear_fit_t_mean=72.000000,skip_weeks=2",,,,,,2.0,142.0,72.0,-9.933228954645921,-9.142516171210795,-9.56030066585683,0.00010300771079048223,8.470240273726814e-05,8.207058305925286e-05,6.3579845903985e-05,2.0,3.0,141.0,142.0,2021-32,2024-16,,,,,,,,,,,,,,
2021_30,linear,-2,2,126,0.0002160968331898198,-8.179230915280558,,,,0.09807716768191739,0.07668762164124965,0.061052349715321697,0.945651211581444,poor,"linear_fit_t_mean=79.500000,skip_weeks=17",,,,,,17.0,142.0,79.5,-8.38194504645328,-7.853229599974507,-8.174888799267693,0.00032080798689079624,0.0003314804206267706,0.00024830612609241993,0.0002547312980310919,17.0,18.0,141.0,142.0,2021-47,2024-16,,,,,,,,,,,,,,
2022_06,linear,1920,0,113,-0.0054082679861226415,-5.020304200593103,,,,0.2509419968325398,0.20141134721098228,0.16023144970318448,0.7169909982167544,poor,"linear_fit_t_mean=58.000000,skip_weeks=2",,,,,,2.0,114.0,58.0,-5.961970815233248,-4.43141531712075,-5.043372788322813,0.011897638819034512,0.009702832937055528,0.003852332212025549,0.002574832449256816,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,slope8,1920,0,113,-0.0054082679861226415,-4.653228776240075,-0.0099743961676452,-0.0035161366702360754,37.33281522509334,0.24929281933700462,0.19975903079952503,0.15638106720366363,0.699761611620292,poor,,,-4.78180311875422,-0.003513752991418154,0.004719315895227961,37.333333333333336,0.0,114.0,57.0,-5.961970815233248,-4.43141531712075,-5.034683066886635,0.010137236482686857,0.011154773486644473,0.003852332212025549,0.002574832449256816,0.0,1.0,113.0,114.0,2022-06,2024-16,True,11.287087500253598,260,23,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2022_06,linear,1920,1,78,0.0053422270597657095,-5.229774501921994,,,,0.5537037513749108,0.3541542242973109,0.032543318705457125,0.09452357445725368,excellent,"linear_fit_t_mean=54.961538,skip_weeks=2",,,,,,2.0,112.0,54.96153846153846,-5.529427775255887,-3.5623984577027836,-4.8909959698865535,0.003968259175620622,0.01204833851617448,0.02272825107755595,0.007633624855070983,2.0,3.0,111.0,112.0,2022-08,2024-14,,,,,,,,,,,,,,
2022_06,slope8,1920,1,78,0.0053422270597657095,-5.489555186537454,0.0027480409518571038,0.006713687966941852,36.67160588112297,0.5464947428103308,0.3542017583273142,0.0486314681983262,0.14125234880974874,very_good,,,-5.127619054887218,0.00273979294048323,0.02327544883867691,36.666666666666664,0.0,112.0,53.6,-5.529427775255887,-3.5623984577027836,-4.879737560568491,0.011718884113213375,0.011857846450783392,0.02272825107755595,0.007633624855070983,0.0,1.0,111.0,112.0,2022-06,2024-14,True,13.816198095495826,255,17,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2022_06,linear,1920,2,113,-0.001683300552900398,-4.9541841264874655,,,,0.31066539264334264,0.2442113866310127,0.1927757010854645,0.9180774488752036,poor,"linear_fit_t_mean=58.000000,skip_weeks=2",,,,,,2.0,114.0,58.0,-5.886658790451088,-4.24674507312982,-4.983130090994055,0.008259453500034507,0.010822616458151416,0.006775093666361247,0.005449604767564703,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,slope8,1920,2,113,-0.001683300552900398,-4.81763567809458,-0.004956045405147562,-0.0002905177569751281,37.333399955735075,0.3102393244186942,0.2428281968846571,0.19549709517591207,0.9310378506783048,poor,,,-4.78927905871242,-0.0063290625286820746,0.0008576129247199653,37.333333333333336,0.0,114.0,57.0,-5.886658790451088,-4.24674507312982,-4.975395473719223,0.011414963238257369,0.010012219560687437,0.006775093666361247,0.005449604767564703,0.0,1.0,113.0,114.0,2022-06,2024-16,True,13.720880731337223,195,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2022_06,linear,1920,3,98,0.0013018319962315062,-5.157812927792516,,,,0.17604020813536086,0.1354287522312678,0.11799675396942577,0.9049111447712476,poor,"linear_fit_t_mean=65.500000,skip_weeks=17",,,,,,17.0,114.0,65.5,-5.534704846133639,-4.6166703697683955,-5.152525563667286,0.004763156597713134,0.0043250395073908725,0.005624440906045525,0.0049602131922108494,17.0,18.0,113.0,114.0,2022-23,2024-16,,,,,,,,,,,,,,
2022_06,slope8,1920,3,98,0.0013018319962315062,-5.597395918790027,0.019525672876588535,-0.0020159217493869,32.342768413617506,0.17183098885091133,0.1333707018052985,0.12347429923531994,0.9469181626793923,poor,,,-5.789919507005374,0.01965526931725577,-0.02062800357435775,32.333333333333336,0.0,114.0,57.0,-5.534704846133639,-4.6166703697683955,-5.168000987246293,0.006217884435681176,0.005107877219337053,0.005624440906045525,0.0049602131922108494,0.0,1.0,113.0,114.0,2022-06,2024-16,True,6.535453742169176,155,16,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2022_06,linear,1930,0,113,-0.00218570530086095,-5.691808286598159,,,,0.19220590230345258,0.1555795920700449,0.13025771911898243,1.00605597730581,poor,"linear_fit_t_mean=58.000000,skip_weeks=2",,,,,,2.0,114.0,58.0,-6.187628886180661,-5.209309250050994,-5.6966023802323615,0.005436672003476591,0.005146602466257862,0.003148881600956669,0.003412397463877794,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,slope8,1930,0,113,-0.00218570530086095,-5.377521726951345,-0.014369128275479837,0.0016730381316503399,37.33298054810062,0.1875430180780087,0.14963891030868962,0.131466649727912,1.0153932501637093,poor,,,-5.469154613539627,-0.007044746800556773,0.006661985779283726,37.333333333333336,0.0,114.0,57.0,-6.187628886180661,-5.114649042085434,-5.686785607669953,0.005801569041012857,0.006008086049804919,0.003148881600956669,0.003412397463877794,0.0,1.0,113.0,114.0,2022-06,2024-16,True,8.45499588037598,180,11,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2022_06,linear,1930,1,111,-0.005799673256153059,-5.549376198212573,,,,0.557798682206067,0.4367039898694547,0.4034455889219517,0.9588662817892238,poor,"linear_fit_t_mean=57.819820,skip_weeks=2",,,,,,2.0,114.0,57.81981981981982,-7.32448994313689,-4.614350430364047,-5.601137517660276,0.007088039125963604,0.005941788128750915,0.004686044188926139,0.0018779348242000977,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,slope8,1930,1,111,-0.005799673256153059,-5.072120909249321,-0.018332534049385823,0.0004136893327545167,37.331452659450854,0.554833083947932,0.43384893179362655,0.3606567827233045,0.85717042829996,poor,,,-5.239019123557681,-0.012588235243308432,0.008826524525417882,37.333333333333336,0.0,114.0,56.80530973451327,-7.32448994313689,-4.614350430364047,-5.596146043511318,0.005841138103034983,0.0041055776143860325,0.004686044188926139,0.0018779348242000977,0.0,1.0,113.0,114.0,2022-06,2024-16,True,24.082032735782853,205,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2022_06,linear,1930,2,113,-0.0020227081309355946,-5.79717380608118,,,,0.1722307659890407,0.12935379914144363,0.10684482960191666,0.8960838027831635,poor,"linear_fit_t_mean=58.000000,skip_weeks=2",,,,,,2.0,114.0,58.0,-6.364524014433995,-5.353742817476023,-5.77944245396515,0.004730412753088697,0.0044172306419157,0.002301376610695725,0.002727226738884604,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,slope8,1930,2,113,-0.0020227081309355946,-5.561090949217167,-0.008688784464467794,-4.516487473741823e-05,37.333485261140595,0.16662189722128845,0.12592562803737892,0.09574547158566293,0.8029959577586251,poor,,,-5.52884789810161,-0.008442556763442067,0.008894129698301957,37.333333333333336,0.0,114.0,57.0,-6.364524014433995,-5.290511154917892,-5.771642089409555,0.0046479369285255,0.005039183797681116,0.002301376610695725,0.002727226738884604,0.0,1.0,113.0,114.0,2022-06,2024-16,True,7.11511170439187,140,8,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2022_06,linear,1930,3,98,0.0018565448185496743,-6.1684442793696155,,,,0.12105376529398067,0.09107143292719665,0.07945061976300449,0.9231326504998134,poor,"linear_fit_t_mean=65.500000,skip_weeks=17",,,,,,17.0,114.0,65.5,-6.469691283497711,-5.773546408940779,-6.167833552056056,0.0016929492133597732,0.001790861159162022,0.00222665549840093,0.002078655292060031,17.0,18.0,113.0,114.0,2022-23,2024-16,,,,,,,,,,,,,,
2022_06,slope8,1930,3,98,0.0018565448185496743,-6.529178177286545,0.014392162919476177,-0.0005318392384891391,32.33350024965141,0.11960991623746363,0.0895776386891319,0.06796806383084508,0.7897174257503341,poor,,,-6.653493728450318,0.014086597388005197,-0.012222815421403514,32.333333333333336,0.0,114.0,57.0,-6.576923721025402,-5.773546408940779,-6.19665964725502,0.0017014529681067898,0.0017851080699575871,0.00222665549840093,0.002078655292060031,0.0,1.0,113.0,114.0,2022-06,2024-16,True,4.389444499781674,195,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,success,,,,True,True,True,True
2022_06,linear,1940,0,113,-0.0026168307350697543,-6.713058610376122,,,,0.17410526831994363,0.1380982261195673,0.12952710558277403,0.895029675358942,poor,"linear_fit_t_mean=58.000000,skip_weeks=2",,,,,,2.0,114.0,58.0,-7.09756078092152,-6.139700037862951,-6.68930525287391,0.002155570110748116,0.001975320003675522,0.001096545990351692,0.0010353129939725898,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1940,1,113,-0.0023925630876453423,-6.432866196582138,,,,0.4735950993986083,0.33442148167739216,0.22591621102730475,0.8220903332100405,poor,"linear_fit_t_mean=58.000000,skip_weeks=2",,,,,,2.0,114.0,58.0,-8.150179262737149,-5.418188082094367,-6.4616068624340635,0.004415591589968215,0.004435175545768947,0.003452608577253068,0.0018867930125766445,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1940,2,113,-0.002414854615242134,-6.836460306604316,,,,0.1566623611367233,0.12452618751632362,0.10359480107186858,0.909523914456707,poor,"linear_fit_t_mean=58.000000,skip_weeks=2",,,,,,2.0,114.0,58.0,-7.190861276294199,-6.375822439663399,-6.813254056867173,0.0015672570577526434,0.0015131670984239425,0.0009950503448973057,0.0008554538895811835,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1940,3,98,0.0018138548970981472,-7.3199860595359905,,,,0.11696592474257507,0.0904146670481637,0.07295755211395427,0.9860073844559674,poor,"linear_fit_t_mean=65.500000,skip_weeks=17",,,,,,17.0,114.0,65.5,-7.651683708883939,-6.990065759277223,-7.323822508691513,0.0005034996200896604,0.0004941714683986887,0.0006205006251010382,0.0006065804977360803,17.0,18.0,113.0,114.0,2022-23,2024-16,,,,,,,,,,,,,,
2022_06,linear,1950,0,113,-0.0023391794726528464,-7.614611212343056,,,,0.15397235716382757,0.12218875077499101,0.09770237276117655,0.867905171224167,poor,"linear_fit_t_mean=58.000000,skip_weeks=2",,,,,,2.0,114.0,58.0,-7.972312053325931,-7.152049279615834,-7.608658027966196,0.0007701878454068344,0.0007767151861797429,0.00045729607271724845,0.0004136167711630013,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1950,1,108,-0.0022201886296246997,-7.178447582986314,,,,0.44030573804949275,0.3375501461559316,0.27893280979561785,0.9522433967716247,poor,"linear_fit_t_mean=56.361111,skip_weeks=2",,,,,,2.0,113.0,56.361111111111114,-8.665785592989906,-6.37331954690281,-7.255025299328212,0.001192504400262196,0.0017064850557580759,0.00055483633751823,0.00018497965276569406,2.0,3.0,112.0,113.0,2022-08,2024-15,,,,,,,,,,,,,,
2022_06,linear,1950,2,113,-0.001769210478028119,-7.829920286536167,,,,0.143007957212141,0.1169240969249305,0.09842105266114487,0.9388435946555934,poor,"linear_fit_t_mean=58.000000,skip_weeks=2",,,,,,2.0,114.0,58.0,-8.266871122222435,-7.393838396281659,-7.836503447744722,0.0005141876786493576,0.00038578953143782895,0.0003856221418264325,0.00026883920071218043,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1950,3,98,0.0020545475745375364,-8.30324520008945,,,,0.11809224860740092,0.09443391250538119,0.09229340855013124,1.0530066406401535,poor,"linear_fit_t_mean=65.500000,skip_weeks=17",,,,,,17.0,114.0,65.5,-8.608064663106983,-8.033071850658617,-8.311121016863511,0.0002155969819210346,0.00019477068595809437,0.00022079614907251816,0.00023794664977941392,17.0,18.0,113.0,114.0,2022-23,2024-16,,,,,,,,,,,,,,
2022_06,linear,1960,0,113,-0.002499353769009644,-8.668935180865972,,,,0.17406476291607936,0.13899211508287426,0.10869945388722435,0.9240819036363135,poor,"linear_fit_t_mean=58.000000,skip_weeks=2",,,,,,2.0,114.0,58.0,-9.291655346189078,-8.162223452663993,-8.680612948999729,0.00020368673051371835,0.00023391724718146845,0.00013841256192992723,0.00019612291970684008,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1960,1,99,-0.004227503713814885,-8.107729060777084,,,,0.536000191284361,0.44001897368912074,0.36481307531631657,0.8972801271841162,poor,"linear_fit_t_mean=57.787879,skip_weeks=2",,,,,,2.0,114.0,57.78787878787879,-9.028098810782042,-7.229113833971422,-8.175789865274018,0.0007186489709220252,0.00047932894866219557,0.00012351778671834335,0.00037069072462033657,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1960,2,113,-0.0003007090518190351,-9.066824370631519,,,,0.18117604136052282,0.14725766656374042,0.11513466295243724,0.9072912499193198,poor,"linear_fit_t_mean=58.000000,skip_weeks=2",,,,,,2.0,114.0,58.0,-9.5588252012236,-8.649775573626457,-9.05594520723568,0.0001234123173730293,0.0001067463707246678,9.124858486543781e-05,0.0001385818683053288,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1960,3,98,0.0032890121865319934,-9.29902859141711,,,,0.14676793601817004,0.11554579441171714,0.09137801094008502,0.7561873774703756,poor,"linear_fit_t_mean=65.500000,skip_weeks=17",,,,,,17.0,114.0,65.5,-9.8407008292026,-9.023647607487392,-9.321408381627226,6.483521052931672e-05,5.4863572596675817e-05,7.546511670485744e-05,0.00010733968660404688,17.0,18.0,113.0,114.0,2022-23,2024-16,,,,,,,,,,,,,,
2022_06,linear,1970,0,113,-0.0021397024320768203,-9.726695027510385,,,,0.2003809772803489,0.1626157515506664,0.13752252852243707,0.9052531846775277,poor,"linear_fit_t_mean=58.000000,skip_weeks=2",,,,,,2.0,114.0,58.0,-10.29908508817921,-9.272787765188276,-9.736207375599836,6.72646817432425e-05,9.369887111720608e-05,4.595043641636322e-05,6.046475632123779e-05,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1970,1,85,9.711925747048806e-05,-8.828926186128674,,,,0.5167494774281528,0.4194695026765431,0.4059443804360061,0.9886747772820146,poor,"linear_fit_t_mean=57.635294,skip_weeks=2",,,,,,2.0,114.0,57.63529411764706,-9.527702598087053,-7.917463480483171,-8.996547425604277,0.0002910996309036432,0.00021837239859667687,0.0001472320379574758,7.362143859616867e-05,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1970,2,113,3.914767859931566e-05,-10.198670915703875,,,,0.21561121250460635,0.169080889101213,0.14656063326605562,1.0159328991371697,poor,"linear_fit_t_mean=58.000000,skip_weeks=2",,,,,,2.0,114.0,58.0,-10.839982791693354,-9.743598494937483,-10.185098959531105,3.127424976256304e-05,4.1049137778399054e-05,2.7482828141794925e-05,3.1409933001361185e-05,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1970,3,98,0.003070054875416342,-10.315133385399958,,,,0.22737836648517684,0.17607400630695952,0.148710746777577,0.9899592902192127,poor,"linear_fit_t_mean=65.500000,skip_weeks=17",,,,,,17.0,114.0,65.5,-11.295215562100624,-9.878402817401795,-10.338368361939072,1.8588713862893483e-05,3.408047018987722e-05,1.2432263589021585e-05,3.2635756981492465e-05,17.0,18.0,113.0,114.0,2022-23,2024-16,,,,,,,,,,,,,,
2022_06,linear,1980,0,113,-0.0014246272934449167,-10.624923341579928,,,,0.3195571180846342,0.25314490401994416,0.2105905034383202,1.0420598586301257,poor,"linear_fit_t_mean=58.000000,skip_weeks=2",,,,,,2.0,114.0,58.0,-11.43124892330391,-9.82158094196324,-10.640138230366224,3.2522440486773824e-05,4.11967883909204e-05,2.1742297248485608e-05,1.739414034937183e-05,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1980,1,61,3.930905783388216e-05,-9.850134216432046,,,,0.40690624419281873,0.1951661190231693,0.00010814672613257414,0.07322690737587192,excellent,"linear_fit_t_mean=58.114754,skip_weeks=2",,,,,,2.0,114.0,58.114754098360656,-9.852352140191957,-8.464530535128981,-9.655089285705042,5.262327002207022e-05,5.2626039376442876e-05,0.00010568031713925441,5.2842950762633993e-05,2.0,3.0,112.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1980,2,113,1.5217149575318835e-05,-11.166650659026748,,,,0.39332348698195585,0.2900688460407374,0.2513039012372591,1.0008988483708476,poor,"linear_fit_t_mean=58.000000,skip_weeks=2",,,,,,2.0,114.0,58.0,-12.42011692374317,-10.472936468995467,-11.22691960577937,1.6145633615596255e-05,1.2109371846720435e-05,1.0106931333567403e-05,2.0214271276286828e-05,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1980,3,98,1.5223168309190923e-05,-11.189615431995584,,,,0.49788335065681644,0.38816475833804415,0.33646875754198025,1.0003758420750193,poor,"linear_fit_t_mean=65.500000,skip_weeks=17",,,,,,17.0,114.0,65.5,-12.799719881450446,-10.314042463279861,-11.234243028587093,1.380734882353115e-05,1.380753946899831e-05,1.1061457457738185e-05,2.2123404350277678e-05,17.0,18.0,113.0,114.0,2022-23,2024-16,,,,,,,,,,,,,,
2022_06,linear,1990,0,111,1.2236740268206109e-05,-11.298526394236205,,,,0.45513394584898365,0.36048372657006666,0.22314567381938666,0.9997986777506039,poor,"linear_fit_t_mean=58.234234,skip_weeks=2",,,,,,2.0,114.0,58.234234234234236,-12.90735911205629,-10.60512112156997,-11.401375111836188,9.906237462522261e-06,1.2382950163775518e-05,4.959788514571947e-06,4.959813114349603e-06,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1990,1,30,1.0795627617849485e-05,-9.93340149284501,,,,0.1789576542213455,0.0462895992576783,9.192927320977873e-05,0.2525664736555494,very_good,"linear_fit_t_mean=60.633333,skip_weeks=2",,,,,,9.0,114.0,60.63333333333333,-9.934210724982933,-9.240675570987168,-9.887218247209233,4.848719938886911e-05,4.8489550511367445e-05,4.855783238793455e-05,4.8560190365448776e-05,9.0,11.0,110.0,114.0,2022-15,2024-16,,,,,,,,,,,,,,
2022_06,linear,1990,2,109,7.965123296000285e-06,-11.906466645191834,,,,0.5822911189026235,0.4603836631908016,0.40548871090463656,0.9996922640133623,poor,"linear_fit_t_mean=58.587156,skip_weeks=2",,,,,,2.0,114.0,58.58715596330275,-13.005467697940956,-10.925601193125107,-11.93758149187986,6.7437249639492134e-06,6.7437704420996185e-06,1.1248720458216928e-05,4.4995084287160736e-06,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,1990,3,85,1.0580470234245817e-05,-11.535457223751056,,,,0.55115475941443,0.4443968505317229,0.6931014002836946,1.0007314393923574,poor,"linear_fit_t_mean=64.011765,skip_weeks=17",,,,,,17.0,114.0,64.01176470588236,-12.229071140971532,-10.43673491966366,-11.531413184346029,4.886319770615494e-06,9.772735046538463e-06,9.781864423457852e-06,1.9564111594273875e-05,17.0,18.0,113.0,114.0,2022-23,2024-16,,,,,,,,,,,,,,
2022_06,linear,2000,0,102,5.63718858035071e-06,-11.879719129381868,,,,0.5885243686273127,0.45264129504038303,0.40544299865822797,1.0008006463442127,poor,"linear_fit_t_mean=56.676471,skip_weeks=2",,,,,,2.0,114.0,56.6764705882353,-12.978636183769003,-11.032672923140572,-12.102042384783537,9.23648874886173e-06,4.6182657026747395e-06,6.9317522777070996e-06,6.931800327160405e-06,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,2000,1,11,5.227187375460141e-06,-9.939813709398805,,,,0.2089798315437237,0.06304000401790898,1.7464450683846167e-05,0.09055754337873985,excellent,"linear_fit_t_mean=61.545455,skip_weeks=2",,,,,,5.0,106.0,61.54545454545455,-9.940108735798871,-9.246672300449703,-9.87682800253148,4.820206305759673e-05,4.8204386608482405e-05,4.8225308651338517e-05,4.8227634443815576e-05,5.0,13.0,94.0,106.0,2022-11,2024-08,,,,,,,,,,,,,,
2022_06,linear,2000,2,99,4.043382976327768e-06,-12.386183425182473,,,,0.5466783570943186,0.45025980585637226,0.6931369808127013,1.0003167717125117,poor,"linear_fit_t_mean=58.505051,skip_weeks=2",,,,,,2.0,114.0,58.505050505050505,-13.079549817695437,-11.469765322426612,-12.398024984908819,4.174877258548302e-06,4.1748946883454e-06,4.1768215641681905e-06,2.088415143412644e-06,2.0,3.0,113.0,114.0,2022-08,2024-16,,,,,,,,,,,,,,
2022_06,linear,2000,3,41,6.6194918265469034e-06,-11.38298001001196,,,,0.39030099328423534,0.2197870625034016,2.491368312718123e-05,0.08751130273962532,excellent,"linear_fit_t_mean=64.341463,skip_weeks=17",,,,,,18.0,114.0,64.34146341463415,-11.38329502514627,-10.689555697317543,-11.163215050988752,1.1384075954648058e-05,1.1384205553345261e-05,2.2781638000746486e-05,1.1390948752305271e-05,18.0,20.0,106.0,114.0,2022-24,2024-16,,,,,,,,,,,,,,
