vaccinated_count,vaccinated_pct,unvaccinated_count,unvaccinated_pct,difference,age_group,icd
1.0,1.4438973677750985e-05,2.0,2.426327595472958e-06,1.2012646082278026e-05,80+,B91
2.0,2.887794735550197e-05,98.0,0.00011889005217817494,-9.001210482267297e-05,80+,B94
7.0,0.0001010728157442569,26.0,3.154225874114845e-05,6.953055700310845e-05,80+,B99
8.0,0.00011551178942200788,86.0,0.00010433208660533719,1.1179702816670688e-05,80+,C00
5.0,7.219486838875493e-05,54.0,6.551084507776986e-05,6.684023310985065e-06,80+,C01
13.0,0.0001877066578107628,131.0,0.00015892445750347874,2.878220030728406e-05,80+,C02
7.0,0.0001010728157442569,50.0,6.065818988682395e-05,4.041462585743295e-05,80+,C03
2.0,2.887794735550197e-05,39.0,4.731338811172268e-05,-1.8435440756220708e-05,80+,C04
5.0,7.219486838875493e-05,59.0,7.157666406645227e-05,6.182043223026615e-07,80+,C05
10.0,0.00014438973677750985,72.0,8.734779343702649e-05,5.704194334048336e-05,80+,C06
11.0,0.00015882871045526083,183.0,0.00022200897498577565,-6.318026453051482e-05,80+,C07
10.0,0.00014438973677750985,66.0,8.006881065060762e-05,6.432092612690224e-05,80+,C08
8.0,0.00011551178942200788,93.0,0.00011282423318949254,2.687556232515339e-06,80+,C09
5.0,7.219486838875493e-05,27.0,3.275542253888493e-05,3.9439445849869996e-05,80+,C10
3.0,4.331692103325296e-05,47.0,5.701869849361451e-05,-1.3701777460361555e-05,80+,C11
0.0,0.0,6.0,7.278982786418874e-06,-7.278982786418874e-06,80+,C12
2.0,2.887794735550197e-05,37.0,4.4887060516249725e-05,-1.6009113160747756e-05,80+,C13
5.0,7.219486838875493e-05,32.0,3.882124152756733e-05,3.33736268611876e-05,80+,C14
63.0,0.0009096553416983121,603.0,0.0007315377700350969,0.00017811757166321524,80+,C15
280.0,0.004042912629770276,5422.0,0.006577774111327189,-0.0025348614815569135,80+,C16
32.0,0.0004620471576880315,307.0,0.00037244128590509907,8.960587178293244e-05,80+,C17
769.0,0.011103570758190507,10853.0,0.013166466696834007,-0.0020628959386435,80+,C18
90.0,0.0012995076309975887,2005.0,0.0024323934144616405,-0.0011328857834640518,80+,C19
214.0,0.003089940367038711,3757.0,0.004557856388095952,-0.0014679160210572411,80+,C20
47.0,0.0006786317628542963,359.0,0.00043552580338739597,0.00024310595946690032,80+,C21
223.0,0.0032198911301384698,2903.0,0.0035218145048289983,-0.00030192337469052855,80+,C22
144.0,0.002079212209596142,2926.0,0.0035497172721769376,-0.0014705050625807956,80+,C23
153.0,0.0022091629726959006,1841.0,0.0022334345516328577,-2.4271578936957156e-05,80+,C24
892.0,0.012879564520553879,7365.0,0.008934951370329168,0.003944613150224711,80+,C25
56.0,0.0008085825259540552,1446.0,0.0017542348515269487,-0.0009456523255728935,80+,C26
5.0,7.219486838875493e-05,73.0,8.856095723476296e-05,-1.6366088846008037e-05,80+,C30
2.0,2.887794735550197e-05,55.0,6.672400887550635e-05,-3.784606152000438e-05,80+,C31
9.0,0.00012995076309975888,128.0,0.0001552849661102693,-2.5334203010510432e-05,80+,C32
2.0,2.887794735550197e-05,33.0,4.003440532530381e-05,-1.1156457969801838e-05,80+,C33
970.0,0.014005804467418457,8006.0,0.00971258936467825,0.0042932151027402065,80+,C34
3.0,4.331692103325296e-05,28.0,3.396858633662141e-05,9.348334696631547e-06,80+,C37
23.0,0.0003320963945882727,231.0,0.00028024083727712666,5.185555731114603e-05,80+,C38
18.0,0.00025990152619951776,152.0,0.00018440089725594482,7.550062894357294e-05,80+,C39
3.0,4.331692103325296e-05,86.0,0.00010433208660533719,-6.101516557208423e-05,80+,C40
9.0,0.00012995076309975888,190.0,0.000230501121569931,-0.00010055035847017212,80+,C41
133.0,0.001920383499140881,1150.0,0.0013951383673969507,0.0005252451317439304,80+,C43
123.0,0.0017759937623633712,1138.0,0.001380580401824113,0.00039541336053925823,80+,C44
15.0,0.00021658460516626478,89.0,0.00010797157799854664,0.00010861302716771815,80+,C45
2.0,2.887794735550197e-05,27.0,3.275542253888493e-05,-3.877475183382961e-06,80+,C46
2.0,2.887794735550197e-05,15.0,1.8197456966047185e-05,1.0680490389454785e-05,80+,C47
32.0,0.0004620471576880315,285.0,0.00034575168235489653,0.00011629547533313498,80+,C48
43.0,0.0006208758681432924,274.0,0.00033240688057979527,0.00028846898756349713,80+,C49
1161.0,0.016763648439868894,13746.0,0.01667614956368564,8.749887618325278e-05,80+,C50
82.0,0.001183995841575581,988.0,0.0011986058321636413,-1.4609990588060427e-05,80+,C51
19.0,0.00027434049987726873,215.0,0.000260830216513343,1.3510283363925746e-05,80+,C52
81.0,0.0011695568678978298,1523.0,0.0018476484639526575,-0.0006780915960548277,80+,C53
218.0,0.003147696261749715,2445.0,0.002966185485465691,0.00018151077628402379,80+,C54
62.0,0.0008952163680205611,1113.0,0.0013502513068807012,-0.0004550349388601401,80+,C55
295.0,0.004259497234936541,3499.0,0.00424486012827994,1.4637106656600722e-05,80+,C56
86.0,0.0012417517362865848,965.0,0.0011707030648157022,7.104867147088257e-05,80+,C57
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,C58
295.0,0.004259497234936541,3500.0,0.004246073292077677,1.3423942858864155e-05,80+,C64
56.0,0.0008085825259540552,306.0,0.00037122812210736256,0.0004373544038466927,80+,C65
13.0,0.0001877066578107628,75.0,9.098728483023592e-05,9.671937298052688e-05,80+,C66
248.0,0.0035808654720822443,2506.0,0.003040188477127616,0.0005406769949546282,80+,C67
10.0,0.00014438973677750985,122.0,0.00014800598332385045,-3.6162465463405948e-06,80+,C68
5.0,7.219486838875493e-05,90.0,0.00010918474179628311,-3.698987340752818e-05,80+,C69
7.0,0.0001010728157442569,132.0,0.00016013762130121523,-5.9064805556958326e-05,80+,C70
134.0,0.001934822472818632,1231.0,0.0014934046350136055,0.00044141783780502646,80+,C71
5.0,7.219486838875493e-05,65.0,7.885564685287113e-05,-6.6607784641162015e-06,80+,C72
41.0,0.0005919979207877904,573.0,0.0006951428561030024,-0.000103144935315212,80+,C73
9.0,0.00012995076309975888,60.0,7.278982786418874e-05,5.716093523557014e-05,80+,C74
3.0,4.331692103325296e-05,35.0,4.2460732920776766e-05,8.561881124761914e-07,80+,C75
105.0,0.0015160922361638536,970.0,0.0011767688838043846,0.00033932335235946896,80+,C76
0.0,0.0,27.0,3.275542253888493e-05,-3.275542253888493e-05,80+,C77
0.0,0.0,116.0,0.00014072700053743156,-0.00014072700053743156,80+,C78
0.0,0.0,46.0,5.580553469587803e-05,-5.580553469587803e-05,80+,C79
459.0,0.006627488918087702,4684.0,0.005682459228597668,0.0009450296894900345,80+,C80
13.0,0.0001877066578107628,222.0,0.0002693223630974983,-8.16157052867355e-05,80+,C81
25.0,0.00036097434194377464,331.0,0.0004015572170507745,-4.0582875106999884e-05,80+,C82
92.0,0.0013283855783530907,735.0,0.0008916753913363121,0.0004367101870167787,80+,C83
11.0,0.00015882871045526083,99.0,0.00012010321597591142,3.8725494479349413e-05,80+,C84
69.0,0.000996289183764818,883.0,0.0010712236334013108,-7.493444963649278e-05,80+,C85
6.0,8.663384206650592e-05,9.0,1.0918474179628311e-05,7.571536788687761e-05,80+,C86
18.0,0.00025990152619951776,115.0,0.00013951383673969507,0.00012038768945982269,80+,C88
165.0,0.0023824306568289125,1405.0,0.001704495135819753,0.0006779355210091596,80+,C90
129.0,0.0018626276044298772,1593.0,0.0019325699297942111,-6.994232536433392e-05,80+,C91
140.0,0.002021456314885138,1257.0,0.0015249468937547541,0.0004965094211303838,80+,C92
7.0,0.0001010728157442569,76.0,9.220044862797241e-05,8.872367116284494e-06,80+,C93
28.0,0.0004042912629770276,227.0,0.0002753881820861807,0.0001289030808908469,80+,C94
32.0,0.0004620471576880315,424.0,0.0005143814502402671,-5.23342925522356e-05,80+,C95
8.0,0.00011551178942200788,189.0,0.00022928795777219454,-0.00011377616835018666,80+,C96
0.0,0.0,330.0,0.00040034405325303806,-0.00040034405325303806,80+,C97
0.0,0.0,4.0,4.852655190945916e-06,-4.852655190945916e-06,80+,D01
0.0,0.0,3.0,3.639491393209437e-06,-3.639491393209437e-06,80+,D03
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,D05
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,D06
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,D07
0.0,0.0,4.0,4.852655190945916e-06,-4.852655190945916e-06,80+,D09
0.0,0.0,2.0,2.426327595472958e-06,-2.426327595472958e-06,80+,D10
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,D11
3.0,4.331692103325296e-05,8.0,9.705310381891832e-06,3.361161065136113e-05,80+,D12
0.0,0.0,24.0,2.9115931145675496e-05,-2.9115931145675496e-05,80+,D13
1.0,1.4438973677750985e-05,2.0,2.426327595472958e-06,1.2012646082278026e-05,80+,D14
0.0,0.0,6.0,7.278982786418874e-06,-7.278982786418874e-06,80+,D15
1.0,1.4438973677750985e-05,1.0,1.213163797736479e-06,1.3225809880014505e-05,80+,D16
1.0,1.4438973677750985e-05,0.0,0.0,1.4438973677750985e-05,80+,D18
1.0,1.4438973677750985e-05,1.0,1.213163797736479e-06,1.3225809880014505e-05,80+,D20
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,D21
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,D22
0.0,0.0,12.0,1.4557965572837748e-05,-1.4557965572837748e-05,80+,D27
0.0,0.0,3.0,3.639491393209437e-06,-3.639491393209437e-06,80+,D30
8.0,0.00011551178942200788,81.0,9.82662676166548e-05,1.724552180535308e-05,80+,D32
4.0,5.775589471100394e-05,67.0,8.128197444834409e-05,-2.352607973734015e-05,80+,D33
1.0,1.4438973677750985e-05,2.0,2.426327595472958e-06,1.2012646082278026e-05,80+,D34
2.0,2.887794735550197e-05,12.0,1.4557965572837748e-05,1.4319981782664222e-05,80+,D35
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,D36
66.0,0.0009529722627315651,326.0,0.00039549139806209217,0.0005574808646694729,80+,D37
40.0,0.0005775589471100394,146.0,0.00017712191446952593,0.00040043703264051346,80+,D38
11.0,0.00015882871045526083,78.0,9.462677622344535e-05,6.420193423181547e-05,80+,D39
18.0,0.00025990152619951776,73.0,8.856095723476296e-05,0.00017134056896475478,80+,D41
2.0,2.887794735550197e-05,16.0,1.9410620763783664e-05,9.467326591718306e-06,80+,D42
28.0,0.0004042912629770276,77.0,9.341361242570888e-05,0.00031087765055131875,80+,D43
3.0,4.331692103325296e-05,10.0,1.213163797736479e-05,3.118528305588817e-05,80+,D44
11.0,0.00015882871045526083,78.0,9.462677622344535e-05,6.420193423181547e-05,80+,D45
79.0,0.001140678920542328,891.0,0.0010809289437832027,5.974997675912519e-05,80+,D46
44.0,0.0006353148418210433,207.0,0.00025112490613145115,0.00038418993568959216,80+,D47
36.0,0.0005198030523990355,164.0,0.00019895886282878254,0.000320844189570253,80+,D48
17.0,0.00024546255252176673,121.0,0.00014679281952611396,9.866973299565277e-05,80+,D50
5.0,7.219486838875493e-05,25.0,3.0329094943411975e-05,4.186577344534295e-05,80+,D51
2.0,2.887794735550197e-05,4.0,4.852655190945916e-06,2.4025292164556052e-05,80+,D52
1.0,1.4438973677750985e-05,14.0,1.6984293168310705e-05,-2.5453194905597204e-06,80+,D53
0.0,0.0,2.0,2.426327595472958e-06,-2.426327595472958e-06,80+,D55
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,D56
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,D58
2.0,2.887794735550197e-05,45.0,5.4592370898141554e-05,-2.5714423542639584e-05,80+,D59
0.0,0.0,4.0,4.852655190945916e-06,-4.852655190945916e-06,80+,D60
4.0,5.775589471100394e-05,53.0,6.429768128003339e-05,-6.54178656902945e-06,80+,D61
6.0,8.663384206650592e-05,35.0,4.2460732920776766e-05,4.417310914572915e-05,80+,D62
29.0,0.0004187302366547786,211.0,0.00025597756132239704,0.00016275267533238155,80+,D64
4.0,5.775589471100394e-05,29.0,3.518175013435789e-05,2.257414457664605e-05,80+,D65
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,D66
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,D67
47.0,0.0006786317628542963,191.0,0.00023171428536766748,0.0004469174774866288,80+,D68
22.0,0.00031765742091052166,148.0,0.0001795482420649989,0.00013810917884552276,80+,D69
5.0,7.219486838875493e-05,26.0,3.154225874114845e-05,4.0652609647606476e-05,80+,D70
0.0,0.0,2.0,2.426327595472958e-06,-2.426327595472958e-06,80+,D71
1.0,1.4438973677750985e-05,20.0,2.426327595472958e-05,-9.824302276978594e-06,80+,D72
0.0,0.0,19.0,2.3050112156993102e-05,-2.3050112156993102e-05,80+,D73
3.0,4.331692103325296e-05,50.0,6.065818988682395e-05,-1.7341268853570993e-05,80+,D75
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,D76
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,D80
2.0,2.887794735550197e-05,4.0,4.852655190945916e-06,2.4025292164556052e-05,80+,D81
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,D83
1.0,1.4438973677750985e-05,11.0,1.3344801775101269e-05,1.0941719026497162e-06,80+,D84
9.0,0.00012995076309975888,34.0,4.124756912304029e-05,8.870319397671859e-05,80+,D86
2.0,2.887794735550197e-05,4.0,4.852655190945916e-06,2.4025292164556052e-05,80+,D89
0.0,0.0,2.0,2.426327595472958e-06,-2.426327595472958e-06,80+,E00
2.0,2.887794735550197e-05,7.0,8.492146584155353e-06,2.0385800771346617e-05,80+,E01
1.0,1.4438973677750985e-05,3.0,3.639491393209437e-06,1.0799482284541548e-05,80+,E02
34.0,0.0004909251050435335,174.0,0.00021109050080614735,0.0002798346042373861,80+,E03
8.0,0.00011551178942200788,31.0,3.760807772983085e-05,7.790371169217702e-05,80+,E04
15.0,0.00021658460516626478,116.0,0.00014072700053743156,7.585760462883322e-05,80+,E05
6.0,8.663384206650592e-05,19.0,2.3050112156993102e-05,6.358372990951281e-05,80+,E06
14.0,0.0002021456314885138,33.0,4.003440532530381e-05,0.00016211122616321,80+,E07
200.0,0.002887794735550197,5218.0,0.006330288696588947,-0.00344249396103875,80+,E10
3246.0,0.0468689085579797,14381.0,0.017446508575248303,0.029422399982731395,80+,E11
3.0,4.331692103325296e-05,37.0,4.4887060516249725e-05,-1.5701394829967675e-06,80+,E12
49.0,0.0007075097102097982,164.0,0.00019895886282878254,0.0005085508473810157,80+,E13
47.0,0.0006786317628542963,397.0,0.0004816260277013822,0.00019700573515291412,80+,E14
1.0,1.4438973677750985e-05,12.0,1.4557965572837748e-05,-1.1899189508676325e-07,80+,E15
7.0,0.0001010728157442569,41.0,4.9739715707195636e-05,5.133310003706127e-05,80+,E16
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,E20
4.0,5.775589471100394e-05,9.0,1.0918474179628311e-05,4.683742053137563e-05,80+,E21
0.0,0.0,3.0,3.639491393209437e-06,-3.639491393209437e-06,80+,E22
3.0,4.331692103325296e-05,8.0,9.705310381891832e-06,3.361161065136113e-05,80+,E23
0.0,0.0,2.0,2.426327595472958e-06,-2.426327595472958e-06,80+,E24
0.0,0.0,3.0,3.639491393209437e-06,-3.639491393209437e-06,80+,E25
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,E26
3.0,4.331692103325296e-05,10.0,1.213163797736479e-05,3.118528305588817e-05,80+,E27
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,E32
1.0,1.4438973677750985e-05,3.0,3.639491393209437e-06,1.0799482284541548e-05,80+,E34
58.0,0.0008374604733095572,433.0,0.0005252999244198954,0.0003121605488896618,80+,E41
0.0,0.0,10.0,1.213163797736479e-05,-1.213163797736479e-05,80+,E42
83.0,0.0011984348152533318,544.0,0.0006599611059686446,0.0005384737092846872,80+,E43
0.0,0.0,3.0,3.639491393209437e-06,-3.639491393209437e-06,80+,E46
0.0,0.0,3.0,3.639491393209437e-06,-3.639491393209437e-06,80+,E63
6.0,8.663384206650592e-05,93.0,0.00011282423318949254,-2.6190391122986624e-05,80+,E64
26.0,0.0003754133156215256,94.0,0.00011403739698722903,0.00026137591863429656,80+,E66
0.0,0.0,4.0,4.852655190945916e-06,-4.852655190945916e-06,80+,E68
1.0,1.4438973677750985e-05,1.0,1.213163797736479e-06,1.3225809880014505e-05,80+,E70
1.0,1.4438973677750985e-05,0.0,0.0,1.4438973677750985e-05,80+,E72
0.0,0.0,2.0,2.426327595472958e-06,-2.426327595472958e-06,80+,E74
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,E75
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,E77
63.0,0.0009096553416983121,176.0,0.0002135168284016203,0.0006961385132966918,80+,E78
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,E79
0.0,0.0,3.0,3.639491393209437e-06,-3.639491393209437e-06,80+,E80
10.0,0.00014438973677750985,44.0,5.3379207100405074e-05,9.101052967710479e-05,80+,E83
3.0,4.331692103325296e-05,7.0,8.492146584155353e-06,3.48247744490976e-05,80+,E84
6.0,8.663384206650592e-05,40.0,4.852655190945916e-05,3.810729015704676e-05,80+,E85
239.0,0.0034509147089824854,1073.0,0.001301724754971242,0.0021491899540112434,80+,E86
61.0,0.0008807773943428102,295.0,0.0003578833203322613,0.0005228940740105489,80+,E87
4.0,5.775589471100394e-05,63.0,7.642931925739817e-05,-1.867342454639423e-05,80+,E88
1541.0,0.02225045843741427,6300.0,0.007642931925739818,0.014607526511674452,80+,F01
322.0,0.004649349524235818,1257.0,0.0015249468937547541,0.0031244026304810633,80+,F03
0.0,0.0,3.0,3.639491393209437e-06,-3.639491393209437e-06,80+,F04
3.0,4.331692103325296e-05,61.0,7.400299166192522e-05,-3.068607062867227e-05,80+,F05
5.0,7.219486838875493e-05,37.0,4.4887060516249725e-05,2.7307807872505202e-05,80+,F06
1.0,1.4438973677750985e-05,9.0,1.0918474179628311e-05,3.5204994981226733e-06,80+,F07
3.0,4.331692103325296e-05,2.0,2.426327595472958e-06,4.089059343778e-05,80+,F09
2.0,2.887794735550197e-05,36.0,4.3673896718513246e-05,-1.4795949363011276e-05,80+,F10
2.0,2.887794735550197e-05,5.0,6.065818988682395e-06,2.2812128366819576e-05,80+,F11
1.0,1.4438973677750985e-05,1.0,1.213163797736479e-06,1.3225809880014505e-05,80+,F13
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,F19
0.0,0.0,7.0,8.492146584155353e-06,-8.492146584155353e-06,80+,F20
3.0,4.331692103325296e-05,8.0,9.705310381891832e-06,3.361161065136113e-05,80+,F32
0.0,0.0,3.0,3.639491393209437e-06,-3.639491393209437e-06,80+,F33
1.0,1.4438973677750985e-05,12.0,1.4557965572837748e-05,-1.1899189508676325e-07,80+,F50
0.0,0.0,2.0,2.426327595472958e-06,-2.426327595472958e-06,80+,F60
0.0,0.0,3.0,3.639491393209437e-06,-3.639491393209437e-06,80+,F70
0.0,0.0,4.0,4.852655190945916e-06,-4.852655190945916e-06,80+,F71
3.0,4.331692103325296e-05,2.0,2.426327595472958e-06,4.089059343778e-05,80+,F72
1.0,1.4438973677750985e-05,0.0,0.0,1.4438973677750985e-05,80+,F78
6.0,8.663384206650592e-05,59.0,7.157666406645227e-05,1.505717800005365e-05,80+,G00
0.0,0.0,10.0,1.213163797736479e-05,-1.213163797736479e-05,80+,G03
2.0,2.887794735550197e-05,16.0,1.9410620763783664e-05,9.467326591718306e-06,80+,G04
4.0,5.775589471100394e-05,21.0,2.5476439752466058e-05,3.227945495853788e-05,80+,G06
0.0,0.0,5.0,6.065818988682395e-06,-6.065818988682395e-06,80+,G09
2.0,2.887794735550197e-05,16.0,1.9410620763783664e-05,9.467326591718306e-06,80+,G10
1.0,1.4438973677750985e-05,2.0,2.426327595472958e-06,1.2012646082278026e-05,80+,G11
12.0,0.00017326768413301183,91.0,0.0001103979055940196,6.286977853899224e-05,80+,G12
308.0,0.004447203892747303,1376.0,0.001669313385685395,0.0027778905070619084,80+,G20
34.0,0.0004909251050435335,195.0,0.0002365669405586134,0.00025435816448492003,80+,G21
2.0,2.887794735550197e-05,4.0,4.852655190945916e-06,2.4025292164556052e-05,80+,G23
1.0,1.4438973677750985e-05,1.0,1.213163797736479e-06,1.3225809880014505e-05,80+,G24
2.0,2.887794735550197e-05,9.0,1.0918474179628311e-05,1.7959473175873658e-05,80+,G25
2799.0,0.040414687324025006,12459.0,0.015114807755998792,0.025299879568026214,80+,G30
38.0,0.0005486809997545375,276.0,0.0003348332081752682,0.00021384779157926928,80+,G31
22.0,0.00031765742091052166,133.0,0.00016135078509895172,0.00015630663581156994,80+,G35
1.0,1.4438973677750985e-05,6.0,7.278982786418874e-06,7.159990891332111e-06,80+,G36
4.0,5.775589471100394e-05,22.0,2.6689603550202537e-05,3.1066291160801405e-05,80+,G37
63.0,0.0009096553416983121,293.0,0.0003554569927367883,0.0005541983489615238,80+,G40
28.0,0.0004042912629770276,143.0,0.0001734824230763165,0.00023080883990071112,80+,G41
3.0,4.331692103325296e-05,20.0,2.426327595472958e-05,1.905364507852338e-05,80+,G45
2.0,2.887794735550197e-05,1.0,1.213163797736479e-06,2.766478355776549e-05,80+,G50
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,G52
0.0,0.0,2.0,2.426327595472958e-06,-2.426327595472958e-06,80+,G54
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,G57
0.0,0.0,5.0,6.065818988682395e-06,-6.065818988682395e-06,80+,G60
1.0,1.4438973677750985e-05,24.0,2.9115931145675496e-05,-1.4676957467924511e-05,80+,G61
5.0,7.219486838875493e-05,16.0,1.9410620763783664e-05,5.278424762497126e-05,80+,G62
0.0,0.0,2.0,2.426327595472958e-06,-2.426327595472958e-06,80+,G64
10.0,0.00014438973677750985,54.0,6.551084507776986e-05,7.887889169973999e-05,80+,G70
0.0,0.0,10.0,1.213163797736479e-05,-1.213163797736479e-05,80+,G71
1.0,1.4438973677750985e-05,10.0,1.213163797736479e-05,2.3073357003861956e-06,80+,G72
2.0,2.887794735550197e-05,7.0,8.492146584155353e-06,2.0385800771346617e-05,80+,G80
4.0,5.775589471100394e-05,12.0,1.4557965572837748e-05,4.319792913816619e-05,80+,G81
6.0,8.663384206650592e-05,23.0,2.7902767347939017e-05,5.8731074718566895e-05,80+,G82
1.0,1.4438973677750985e-05,3.0,3.639491393209437e-06,1.0799482284541548e-05,80+,G83
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,G90
10.0,0.00014438973677750985,47.0,5.701869849361451e-05,8.737103828389534e-05,80+,G91
1.0,1.4438973677750985e-05,7.0,8.492146584155353e-06,5.946827093595632e-06,80+,G92
32.0,0.0004620471576880315,672.0,0.0008152460720789138,-0.00035319891439088234,80+,G93
2.0,2.887794735550197e-05,27.0,3.275542253888493e-05,-3.877475183382961e-06,80+,G95
2.0,2.887794735550197e-05,19.0,2.3050112156993102e-05,5.827835198508867e-06,80+,G96
2.0,2.887794735550197e-05,11.0,1.3344801775101269e-05,1.5533145580400703e-05,80+,G98
1.0,1.4438973677750985e-05,0.0,0.0,1.4438973677750985e-05,80+,H34
0.0,0.0,2.0,2.426327595472958e-06,-2.426327595472958e-06,80+,H54
0.0,0.0,2.0,2.426327595472958e-06,-2.426327595472958e-06,80+,H66
0.0,0.0,1.0,1.213163797736479e-06,-1.213163797736479e-06,80+,H70
1.0,1.4438973677750985e-05,2.0,2.426327595472958e-06,1.2012646082278026e-05,80+,I00
3.0,4.331692103325296e-05,29.0,3.518175013435789e-05,8.135170898895068e-06,80+,I01
0.0,0.0,6.0,7.278982786418874e-06,-7.278982786418874e-06,80+,I02
51.0,0.0007363876575653003,596.0,0.0007230456234509414,1.3342034114358862e-05,80+,I05
29.0,0.0004187302366547786,370.0,0.00044887060516249724,-3.014036850771865e-05,80+,I06
14.0,0.0002021456314885138,105.0,0.0001273821987623303,7.476343272618351e-05,80+,I07
109.0,0.0015738481308748575,1018.0,0.0012350007460957355,0.00033884738477912195,80+,I08
2.0,2.887794735550197e-05,29.0,3.518175013435789e-05,-6.30380277885592e-06,80+,I09
1954.0,0.028213754566325425,9494.0,0.01151777709571013,0.016695977470615294,80+,I10
1999.0,0.02886350838182422,11112.0,0.013480676120447755,0.015382832261376466,80+,I11
157.0,0.0022669188674069047,894.0,0.0010845684351764122,0.0011823504322304925,80+,I12
256.0,0.003696377261504252,1243.0,0.0015079626005864435,0.002188414660917809,80+,I13
6.0,8.663384206650592e-05,65.0,7.885564685287113e-05,7.778195213634787e-06,80+,I15
45.0,0.0006497538154987943,778.0,0.0009438414346389807,-0.00029408761914018634,80+,I20
1269.0,0.018323057597066,45319.0,0.05497937014961949,-0.036656312552553486,80+,I21
0.0,0.0,579.0,0.0007024218388894213,-0.0007024218388894213,80+,I22
0.0,0.0,41.0,4.9739715707195636e-05,-4.9739715707195636e-05,80+,I23
116.0,0.0016749209466191144,1462.0,0.0017736454722907323,-9.87245256716179e-05,80+,I24
13465.0,0.19442078057091702,181483.0,0.22016860550460943,-0.025747824933692404,80+,I25
380.0,0.005486809997545375,11330.0,0.013745145828354307,-0.008258335830808932,80+,I26
94.0,0.0013572635257085926,1444.0,0.0017518085239314756,-0.00039454499822288297,80+,I27
8.0,0.00011551178942200788,53.0,6.429768128003339e-05,5.121410814197449e-05,80+,I28
4.0,5.775589471100394e-05,52.0,6.30845174822969e-05,-5.328622771292964e-06,80+,I30
5.0,7.219486838875493e-05,166.0,0.00020138519042425552,-0.0001291903220355006,80+,I31
23.0,0.0003320963945882727,165.0,0.00020017202662651903,0.00013192436796175366,80+,I33
131.0,0.001891505551785379,1291.0,0.0015661944628777944,0.00032531108890758464,80+,I34
473.0,0.006829634549576216,2900.0,0.003518175013435789,0.0033114595361404273,80+,I35
29.0,0.0004187302366547786,214.0,0.00025961705271560653,0.00015911318393917206,80+,I36
2.0,2.887794735550197e-05,22.0,2.6689603550202537e-05,2.1883438052994323e-06,80+,I37
45.0,0.0006497538154987943,102.0,0.00012374270736912086,0.0005260111081296735,80+,I38
3.0,4.331692103325296e-05,50.0,6.065818988682395e-05,-1.7341268853570993e-05,80+,I40
88.0,0.0012706296836420866,599.0,0.0007266851148441509,0.0005439445687979357,80+,I42
41.0,0.0005919979207877904,194.0,0.00023535377676087691,0.00035664414402691353,80+,I44
8.0,0.00011551178942200788,87.0,0.00010554525040307368,9.966539018934202e-06,80+,I45
245.0,0.0035375485510489913,5567.0,0.006753682861998979,-0.0032161343109499874,80+,I46
12.0,0.00017326768413301183,115.0,0.00013951383673969507,3.375384739331676e-05,80+,I47
1429.0,0.02063329338550616,6180.0,0.00749735227001144,0.01313594111549472,80+,I48
157.0,0.0022669188674069047,1168.0,0.0014169753157562074,0.0008499435516506973,80+,I49
5747.0,0.08298078172603492,28188.0,0.03419666113059587,0.048784120595439046,80+,I50
58.0,0.0008374604733095572,1204.0,0.0014606492124747206,-0.0006231887391651634,80+,I51
73.0,0.001054045078475822,709.0,0.0008601331325951636,0.00019391194588065837,80+,I60
689.0,0.009948452863970428,6888.0,0.008356272238808866,0.0015921806251615617,80+,I61
56.0,0.0008085825259540552,517.0,0.0006272056834297597,0.00018137684252429558,80+,I62
1960.0,0.02830038840839193,25378.0,0.030787670858956364,-0.0024872824505644334,80+,I63
