country,wave,search_start,search_end,segment_start,segment_end,peak_week,n_weeks,slope_deaths_per_million_per_week,intercept,r2,delta_cum_over_segment,status
Rwanda,delta_2021,2021-05-01,2021-11-30,2021-07-04,2021-10-17,2021-07-25,16,4.2056852941176475,40.50311029411765,0.9643414817201678,62.120000000000005,ok
Rwanda,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-09,2022-02-13,2022-01-23,6,1.0882571428571437,101.5695238095238,0.8658248053050344,5.640000000000001,ok
Saint Barthelemy,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Saint Barthelemy,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Saint Barthelemy,delta_2021,2021-05-01,2021-11-30,2021-09-05,2021-10-17,2021-10-03,7,39.14614285714286,143.53585714285714,0.75,182.682,ok
Saint Barthelemy,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Saint Helena,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Saint Helena,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Saint Helena,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Saint Helena,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Saint Kitts and Nevis,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Saint Kitts and Nevis,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Saint Kitts and Nevis,delta_2021,2021-05-01,2021-11-30,2021-06-27,2021-11-28,2021-10-17,23,28.736513833992095,-70.47760869565221,0.8666704131740846,534.977,ok
Saint Kitts and Nevis,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-06,2022-02-13,16,22.374623529411764,518.2980735294117,0.7449962001809789,299.587,ok
Saint Lucia,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Saint Lucia,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-01-24,2021-05-30,2021-03-21,19,22.568352631578946,82.12930000000006,0.94894667595661,374.733,ok
Saint Lucia,delta_2021,2021-05-01,2021-11-30,2021-09-05,2021-11-28,2021-10-03,13,77.81073626373626,747.6832747252748,0.9381510682318869,917.257,ok
Saint Lucia,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-20,2022-02-13,18,33.50046026831785,1506.2581988304091,0.9739421833722924,486.5939999999998,ok
Saint Martin (French part),first_wave_2020,2020-02-15,2020-10-15,2020-04-05,2020-05-10,2020-04-05,6,8.89817142857143,64.26557142857143,0.7714285714285715,34.604,ok
Saint Martin (French part),alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Saint Martin (French part),delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-08-22,2021-06-20,17,48.429299019607846,467.4997254901961,0.9044636089326441,657.4850000000001,ok
Saint Martin (French part),omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-12-26,2022-02-27,2022-02-13,10,21.60161818181817,1345.799218181818,0.9427709904116505,173.0229999999999,ok
Saint Pierre and Miquelon,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Saint Pierre and Miquelon,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Saint Pierre and Miquelon,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Saint Pierre and Miquelon,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Saint Vincent and the Grenadines,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Saint Vincent and the Grenadines,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-01-17,2021-04-04,2021-02-28,12,8.66746153846154,11.933461538461536,0.941027437873969,88.182,ok
Saint Vincent and the Grenadines,delta_2021,2021-05-01,2021-11-30,2021-10-03,2021-11-28,2021-10-31,9,58.951183333333326,331.3888222222223,0.8740905289383678,450.70699999999994,ok
Saint Vincent and the Grenadines,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-06,2022-02-13,16,24.19228676470589,680.1664117647059,0.9718165559339714,323.3320000000001,ok
Samoa,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Samoa,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Samoa,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Samoa,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
San Marino,first_wave_2020,2020-02-15,2020-10-15,2020-03-22,2020-05-03,2020-04-05,7,110.97574999999999,626.0704642857143,0.9049612700233715,615.6009999999999,ok
San Marino,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-11-29,2021-05-02,2021-01-03,23,57.70173913043479,1432.5789130434787,0.9808073007502027,1319.145,ok
San Marino,delta_2021,2021-05-01,2021-11-30,2021-09-26,2021-11-28,2021-09-26,10,7.106521212121196,2659.0770545454548,0.8657991779861177,58.628999999999905,ok
San Marino,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-06,2022-01-09,16,44.87678529411767,2677.3046102941175,0.9665064668593104,556.9720000000002,ok
Sao Tome and Principe,first_wave_2020,2020-02-15,2020-10-15,2020-05-03,2020-06-07,2020-05-17,6,8.963628571428572,19.568428571428562,0.8836096233808713,39.768,ok
Sao Tome and Principe,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-02-21,2021-04-04,2021-03-07,7,8.995107142857142,108.73039285714289,0.8090193126355165,61.86099999999999,ok
Sao Tome and Principe,delta_2021,2021-05-01,2021-11-30,2021-09-19,2021-10-24,2021-10-10,6,11.362371428571425,201.36423809523808,0.8385109668768634,57.442999999999984,ok
Sao Tome and Principe,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-09,2022-02-13,2022-01-23,6,7.448542857142864,281.11114285714285,0.9412372046037737,35.349000000000046,ok
Saudi Arabia,first_wave_2020,2020-02-15,2020-10-15,2020-05-24,2020-10-11,2020-07-12,21,7.567988311688311,10.916878787878787,0.9944750134660483,144.179,ok
Saudi Arabia,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-01-17,2020-10-04,16,3.059783823529412,155.0488088235294,0.9741831093990709,45.625,ok
Saudi Arabia,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-10-10,2021-06-20,24,2.551963043478261,219.49721666666665,0.9761277953122086,55.16700000000003,ok
Saudi Arabia,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-24,2022-02-13,23,0.38035671936758925,273.965902173913,0.9941253746101423,7.8629999999999995,ok
Senegal,first_wave_2020,2020-02-15,2020-10-15,2020-07-12,2020-08-30,2020-07-26,8,1.1270119047619047,8.469833333333334,0.9965032357260166,7.705,ok
Senegal,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-12-27,2021-04-18,2021-02-28,17,2.765350490196078,21.85719607843137,0.9827147803110557,39.828,ok
Senegal,delta_2021,2021-05-01,2021-11-30,2021-07-25,2021-09-19,2021-08-15,9,4.284916666666666,74.41266666666667,0.9549566340361793,32.63199999999999,ok
Senegal,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-09,2022-02-20,2022-02-06,7,0.6354285714285705,107.65385714285713,0.9288803842622259,3.512999999999991,ok
Serbia,first_wave_2020,2020-02-15,2020-10-15,2020-04-12,2020-09-06,2020-07-26,22,4.6279130434782605,6.069731225296437,0.9221843913459441,95.565,ok
Serbia,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-11-22,2021-05-30,2020-12-20,28,28.97423645320197,259.3780935960592,0.977390215778359,835.7850000000001,ok
Serbia,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-11-14,31,20.820472580645156,851.9953306451614,0.7752598681874882,758.4799999999999,ok
Serbia,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-27,2022-02-20,19,38.746615789473694,1648.5812473684214,0.9843285874176939,674.3999999999999,ok
Seychelles,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Seychelles,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-01-24,2021-05-30,2021-05-30,19,15.820391228070175,14.003531578947388,0.9806716820351495,294.746,ok
Seychelles,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-09-26,2021-07-25,22,35.65176792772446,189.0766640316204,0.972357777577169,653.22,ok
Seychelles,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Sierra Leone,first_wave_2020,2020-02-15,2020-10-15,2020-05-03,2020-07-12,2020-05-24,11,0.6304272727272728,2.1969545454545454,0.9141931834645793,6.6450000000000005,ok
Sierra Leone,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-18,2021-02-14,2021-01-31,18,0.032324045407636746,8.927467836257309,0.8544820465071387,0.6039999999999992,ok
Sierra Leone,delta_2021,2021-05-01,2021-11-30,2021-06-27,2021-08-01,2021-07-11,6,0.6282857142857141,11.719285714285716,0.920611461339981,3.2619999999999987,ok
Sierra Leone,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-12-26,2022-01-30,2021-12-26,6,0.06197142857142848,14.82657142857143,0.771428571428568,0.24099999999999966,ok
Singapore,first_wave_2020,2020-02-15,2020-10-15,2020-03-22,2020-06-21,2020-05-17,14,0.37111648351648346,0.39445714285714306,0.9527616096478372,4.248,ok
Singapore,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-18,2021-05-30,2021-05-02,33,0.015854278074866297,4.916877005347596,0.5782310004293694,0.8849999999999998,ok
Singapore,delta_2021,2021-05-01,2021-11-30,2021-10-03,2021-11-28,2021-11-14,9,13.982616666666665,16.36197777777778,0.9938312398404595,104.073,ok
Singapore,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2021-12-26,2021-11-21,6,5.921771428571429,119.44623809523809,0.938114356149109,28.319000000000003,ok
Sint Maarten (Dutch part),first_wave_2020,2020-02-15,2020-10-15,2020-04-05,2020-05-17,2020-04-26,7,46.587892857142855,114.35203571428573,0.8613327439916276,308.327,ok
Sint Maarten (Dutch part),alpha_winter_2020_21,2020-10-01,2021-05-31,2020-11-15,2021-01-17,2020-11-29,10,10.06193939393939,561.8886727272728,0.9053964816059046,94.87,ok
Sint Maarten (Dutch part),delta_2021,2021-05-01,2021-11-30,2021-06-13,2021-11-07,2021-09-05,22,58.831666854884254,556.2825889328063,0.9276343807960797,1043.569,ok
Sint Maarten (Dutch part),omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-23,2022-03-06,2022-02-27,7,34.72917857142858,1833.8694642857145,0.9175768271428051,189.74,ok
Slovakia,first_wave_2020,2020-02-15,2020-10-15,2020-04-19,2020-05-17,2020-05-03,5,0.7306999999999999,2.4852000000000003,0.9346248280933414,2.9229999999999996,ok
Slovakia,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-11-22,2021-05-30,2021-03-14,28,92.67149261083745,-24.842007389162745,0.9854927719502301,2131.844,ok
Slovakia,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-11-28,31,8.253061290322577,2190.3863064516127,0.687387689452742,458.2339999999999,ok
Slovakia,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-24,2021-12-19,23,46.51396837944664,2701.2465652173914,0.9453497863238665,1092.232,ok
Slovenia,first_wave_2020,2020-02-15,2020-10-15,2020-04-05,2020-05-17,2020-04-19,7,5.9771785714285715,22.118178571428572,0.8934363686268083,36.876,ok
Slovenia,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-11-01,2021-02-21,2020-12-13,17,116.5659068627451,298.878274509804,0.9670128842310243,1733.145,ok
Slovenia,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-11-28,31,11.707152016129028,2141.886526209678,0.7241540659432704,508.692,ok
Slovenia,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-24,2022-02-20,23,47.68211660079051,2637.225021739131,0.9826769941887129,998.0,ok
Solomon Islands,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Solomon Islands,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Solomon Islands,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Solomon Islands,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-02-06,2022-03-27,2022-02-20,8,17.923964285714284,59.8535,0.9262429125967857,128.029,ok
Somalia,first_wave_2020,2020-02-15,2020-10-15,2020-04-26,2020-06-21,2020-05-10,9,0.4999499999999999,1.3893111111111116,0.9620347034844325,3.9319999999999995,ok
Somalia,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-02-21,2021-05-30,2021-04-04,15,2.510746428571429,13.20430833333333,0.9478119553666485,32.242999999999995,ok
Somalia,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-09-12,31,1.233059677419355,35.2389435483871,0.9140995525051241,34.49100000000001,ok
Somalia,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
South Africa,first_wave_2020,2020-02-15,2020-10-15,2020-06-07,2020-10-11,2020-08-09,19,18.011880701754386,25.29775789473686,0.9783892897138882,294.797,ok
South Africa,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-12-20,2021-03-07,2021-01-24,12,41.62902797202797,409.5676794871796,0.9581570098802045,418.54200000000003,ok
South Africa,delta_2021,2021-05-01,2021-11-30,2021-05-30,2021-10-10,2021-07-25,20,31.44563007518797,865.6074142857142,0.981403208259267,511.8589999999999,ok
South Africa,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-12-26,2022-03-13,2022-02-20,12,14.43627972027971,1452.1837948717948,0.9851266079868621,143.30299999999988,ok
South Korea,first_wave_2020,2020-02-15,2020-10-15,2020-03-08,2020-05-03,2020-04-12,9,0.5223833333333333,1.137577777777778,0.9582368719688654,3.862,ok
South Korea,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-12-20,2021-03-14,2021-01-10,13,1.5521208791208787,16.00458241758242,0.9180015050015903,19.215000000000003,ok
South Korea,delta_2021,2021-05-01,2021-11-30,2021-08-22,2021-11-28,2021-11-28,15,1.6655285714285717,40.38836666666666,0.9203376896002704,26.22500000000001,ok
South Korea,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-12-26,2022-04-24,2022-04-10,18,19.219943240454075,45.28409356725149,0.8434068004863988,327.196,ok
South Sudan,first_wave_2020,2020-02-15,2020-10-15,2020-05-17,2020-08-02,2020-06-21,12,0.3674335664335665,0.8522820512820517,0.9322751192612584,3.8110000000000004,ok
South Sudan,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-11,2021-04-11,2021-03-07,27,0.19774175824175821,4.217653439153439,0.7706288177000583,5.172,ok
South Sudan,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-07,2021-10-03,28,0.06445648604269295,10.085837438423646,0.8308416785037483,1.6340000000000003,ok
South Sudan,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-12-26,2022-02-06,2022-01-02,7,0.029249999999999776,12.27825,0.8437499999999964,0.1819999999999986,ok
Spain,first_wave_2020,2020-02-15,2020-10-15,2020-03-29,2020-05-10,2020-04-12,7,65.77603571428571,234.4180357142857,0.9280156512267104,401.205,ok
Spain,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-03-14,2021-02-07,24,40.69111130434783,683.0337199999999,0.9867611542120649,876.676,ok
Spain,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-10-10,2021-08-22,24,7.6653234782608655,1672.17803,0.9387784174096159,167.16099999999983,ok
Spain,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-12-19,2022-03-27,2022-02-06,15,22.814246428571433,1895.402141666667,0.9621546660856667,281.27700000000027,ok
Sri Lanka,first_wave_2020,2020-02-15,2020-10-15,2020-04-05,2020-06-14,2020-04-12,11,0.02426363636363636,0.24513636363636374,0.925419023443488,0.263,ok
Sri Lanka,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-02-21,2021-05-30,2021-05-30,15,2.412321428571429,14.037149999999997,0.7375829712789593,43.617,ok
Sri Lanka,delta_2021,2021-05-01,2021-11-30,2021-06-13,2021-10-10,2021-09-05,18,32.676487100103195,29.40797076023398,0.9449463815614261,490.257,ok
Sri Lanka,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-20,2022-02-27,18,6.042837977296179,620.0162105263157,0.9925016965636623,100.89699999999993,ok
Sudan,first_wave_2020,2020-02-15,2020-10-15,2020-05-17,2020-08-16,2020-06-14,14,1.0953428571428572,3.588057142857143,0.9422539639200337,14.216,ok
Sudan,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-11-08,2021-02-14,2020-11-22,15,1.185989285714286,22.096941666666673,0.9881080291940193,14.924000000000003,ok
Sudan,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-06-27,2021-06-06,9,1.0505833333333336,48.45611111111111,0.9296166060354321,7.8770000000000024,ok
Sudan,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-02-06,2022-03-20,2022-03-06,7,4.973464285714286,71.53446428571428,0.8465555684920002,25.63600000000001,ok
Suriname,first_wave_2020,2020-02-15,2020-10-15,2020-06-28,2020-10-11,2020-08-30,16,12.03753382352941,-2.1238161764705694,0.953529115538439,154.05,ok
Suriname,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-01-10,2021-05-30,2021-05-30,21,8.298558441558441,210.36712987012982,0.8306411759707729,242.30900000000003,ok
Suriname,delta_2021,2021-05-01,2021-11-30,2021-05-23,2021-11-28,2021-10-17,28,52.910895730706066,465.03601477832535,0.9824504555935966,1474.711,ok
Suriname,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-06,2022-02-13,16,19.662175,1819.6838750000002,0.9451903349480638,274.40200000000004,ok
Sweden,first_wave_2020,2020-02-15,2020-10-15,2020-04-05,2020-07-05,2020-04-26,14,35.75428351648351,120.25394285714296,0.946175822297275,469.42299999999994,ok
Sweden,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-11-15,2021-03-07,2021-01-10,17,45.04104166666667,614.4890784313725,0.9702750714020258,644.8739999999999,ok
Sweden,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-06-20,2021-05-02,8,5.706369047619056,1359.2270833333334,0.9192341130067074,40.23900000000003,ok
Sweden,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-09,2022-04-24,2022-02-20,16,23.00016617647059,1488.3535661764706,0.965239112216523,316.001,ok
Switzerland,first_wave_2020,2020-02-15,2020-10-15,2020-03-29,2020-05-10,2020-04-19,7,25.676214285714284,57.620357142857145,0.9279497483668695,153.091,ok
Switzerland,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-11-01,2021-02-14,2020-11-29,16,57.544454411764704,307.5677794117647,0.9759771938725819,812.654,ok
Switzerland,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-11-28,31,2.978172177419354,1154.2484173387095,0.9121073211873479,106.57200000000012,ok
Switzerland,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-24,2021-12-19,23,11.3586966403162,1279.7264673913044,0.9667745785500674,250.90499999999997,ok
Syria,first_wave_2020,2020-02-15,2020-10-15,2020-07-19,2020-10-11,2020-09-06,13,0.7791043956043956,0.3595274725274731,0.9810644033040595,8.726,ok
Syria,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-05-30,2021-05-02,35,2.135713165266106,3.7882190476190587,0.9873348310985669,69.406,ok
Syria,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-10-31,31,1.5610048387096773,68.81605645161291,0.9174093786214841,50.52900000000001,ok
Syria,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-03,2021-11-21,20,1.0303142857142857,121.9802142857143,0.9806842569314344,19.810999999999993,ok
Tajikistan,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Tajikistan,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-01-10,2020-10-11,15,0.09679999999999997,7.663666666666666,0.9823477965285675,1.3749999999999991,ok
Tajikistan,delta_2021,2021-05-01,2021-11-30,2021-07-11,2021-08-15,2021-07-25,6,0.39837142857142843,10.527571428571427,0.9019073353067388,2.0619999999999994,ok
Tajikistan,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Tanzania,first_wave_2020,2020-02-15,2020-10-15,2020-04-19,2020-05-17,2020-05-10,5,0.06659999999999999,0.0988,0.8984686436558094,0.248,ok
Tanzania,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Tanzania,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Tanzania,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-02-13,2022-01-30,13,0.0937362637362637,11.077582417582414,0.8453100568462817,1.0199999999999996,ok
Thailand,first_wave_2020,2020-02-15,2020-10-15,2020-04-05,2020-05-10,2020-04-19,6,0.08642857142857142,0.4090952380952382,0.8688419886925327,0.46,ok
Thailand,alpha_winter_2020_21,2020-10-01,2021-05-31,2021-05-02,2021-05-30,2021-05-30,5,2.664,3.094599999999999,0.9946008903424298,10.692,ok
Thailand,delta_2021,2021-05-01,2021-11-30,2021-07-11,2021-11-28,2021-09-05,21,13.82459220779221,47.55017316017313,0.9497021234949581,250.866,ok
Thailand,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-24,2022-04-24,23,3.899889328063242,277.2461304347826,0.8836647682337789,102.98900000000003,ok
Togo,first_wave_2020,2020-02-15,2020-10-15,2020-04-05,2020-10-11,2020-09-20,28,0.17072112753147237,-0.09669950738916278,0.8797911791611667,5.061,ok
Togo,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-05-09,2021-03-21,32,0.26904417155425225,4.634471590909091,0.938996738552582,8.361,ok
Togo,delta_2021,2021-05-01,2021-11-30,2021-07-18,2021-10-24,2021-09-12,15,0.9044535714285716,14.850091666666664,0.9867526347100716,11.551000000000002,ok
Togo,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-02,2022-02-27,2022-01-23,9,0.3116666666666668,27.80955555555555,0.8437135072012449,2.6400000000000006,ok
Tokelau,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Tokelau,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Tokelau,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Tokelau,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Tonga,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Tonga,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Tonga,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Tonga,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-03-13,2022-04-24,2022-04-17,7,17.678142857142856,9.519000000000013,0.8492462311557789,85.671,ok
Trinidad and Tobago,first_wave_2020,2020-02-15,2020-10-15,2020-08-30,2020-10-11,2020-09-20,7,7.6876428571428574,14.945071428571424,0.9846159383215074,46.794,ok
Trinidad and Tobago,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Trinidad and Tobago,delta_2021,2021-05-01,2021-11-30,2021-05-16,2021-11-28,2021-11-28,29,37.33961527093596,270.8742827586208,0.9855308869128928,1200.5980000000002,ok
Trinidad and Tobago,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-03-13,2022-01-02,17,76.7626225490196,1392.727607843137,0.9513755608705398,1174.527,ok
Tunisia,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Tunisia,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-11,2021-05-30,2021-05-09,34,29.549194652406417,42.93967058823529,0.9933211299292288,999.8900000000001,ok
Tunisia,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-09-26,2021-08-01,22,62.223998306041786,797.7214268774703,0.9764381414557198,1148.908,ok
Tunisia,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-16,2022-04-24,2022-02-20,15,16.880650000000003,2152.674983333334,0.911074802385483,227.4050000000002,ok
Turkey,first_wave_2020,2020-02-15,2020-10-15,2020-04-05,2020-06-07,2020-05-03,10,5.435066666666667,10.991000000000007,0.9353568547944553,47.876,ok
Turkey,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-11-01,2021-05-30,2021-05-09,31,13.438831451612904,107.9403024193548,0.9758342382836349,425.22,ok
Turkey,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-06-20,2021-05-02,8,13.910845238095243,478.2381666666666,0.9394689633473245,98.99000000000001,ok
Turkey,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-11-21,2022-04-24,2022-02-27,23,13.73804347826087,865.5351304347828,0.9806328841517035,275.837,ok
Turkmenistan,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Turkmenistan,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Turkmenistan,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Turkmenistan,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Turks and Caicos Islands,first_wave_2020,2020-02-15,2020-10-15,2020-04-12,2020-10-11,2020-09-06,27,4.1393046398046405,-2.941701058201069,0.7570275952827029,109.00599999999999,ok
Turks and Caicos Islands,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-04-11,2021-02-21,28,9.88634236453202,65.0810566502463,0.756434702843159,239.814,ok
Turks and Caicos Islands,delta_2021,2021-05-01,2021-11-30,2021-06-13,2021-10-17,2021-10-03,19,6.808092982456138,365.5720578947369,0.8342273886825999,109.00599999999997,ok
Turks and Caicos Islands,omicron_ba1_2021_22,2021-11-15,2022-04-30,2021-12-05,2022-02-20,2022-01-30,12,26.37494755244756,501.70720512820503,0.8995446332056826,239.81400000000008,ok
Tuvalu,first_wave_2020,2020-02-15,2020-10-15,,,,,,,,,no_segment
Tuvalu,alpha_winter_2020_21,2020-10-01,2021-05-31,,,,,,,,,no_segment
Tuvalu,delta_2021,2021-05-01,2021-11-30,,,,,,,,,no_segment
Tuvalu,omicron_ba1_2021_22,2021-11-15,2022-04-30,,,,,,,,,no_segment
Uganda,first_wave_2020,2020-02-15,2020-10-15,2020-08-16,2020-10-11,2020-09-20,9,0.24836666666666668,0.3167555555555557,0.9966084227406817,1.9450000000000003,ok
Uganda,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-10-04,2021-01-24,2020-11-22,17,0.3313823529411765,1.942941176470589,0.9810497787056228,4.670999999999999,ok
Uganda,delta_2021,2021-05-01,2021-11-30,2021-06-20,2021-08-08,2021-07-04,8,6.483761904761904,20.15983333333333,0.8802636573924102,44.978,ok
Uganda,omicron_ba1_2021_22,2021-11-15,2022-04-30,2022-01-02,2022-02-20,2022-01-23,8,0.8891785714285712,70.43575000000001,0.9335020691793132,5.896000000000001,ok
Ukraine,first_wave_2020,2020-02-15,2020-10-15,2020-07-26,2020-10-11,2020-10-11,12,4.9401503496503505,11.89458974358973,0.9550001016116946,56.275,ok
Ukraine,alpha_winter_2020_21,2020-10-01,2021-05-31,2020-11-01,2021-05-30,2021-04-25,31,34.191979032258054,75.51486290322578,0.970249063470315,1055.647,ok
Ukraine,delta_2021,2021-05-01,2021-11-30,2021-05-02,2021-11-28,2021-11-21,31,22.43478870967742,990.969362903226,0.7114273261335011,990.797,ok
